"sample_id","model","lambda_rule","fold","validation_year","term","coefficient","lambda"
"S5_no_hpi_fl518","pooled_lasso","min",8,2025,"coc_housing_cost_burdened_households_pct",0.514861763252169,0.641884220669369
"S5_no_hpi_fl518","pooled_lasso","min",8,2025,"state_anticamping_strictness",-0.504627625504609,0.641884220669369
"S5_no_hpi_fl518","pooled_lasso","min",8,2025,"coc_birth_rate_per_1000",-0.381555281043734,0.641884220669369
"S5_no_hpi_fl518","pooled_lasso","min",8,2025,"coc_real_median_household_income_2025_usd",-0.342109608338157,0.641884220669369
"S5_no_hpi_fl518","pooled_lasso","min",8,2025,"control_time_index",-0.240608893803034,0.641884220669369
"S5_no_hpi_fl518","pooled_lasso","min",8,2025,"coc_income_inequality_ratio",-0.0051226295911812,0.641884220669369
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"(Intercept)",44.4309309284628,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_hic_psh_beds_per_10k",13.1335018593319,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_log_estimated_population",-8.27897783567583,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_hic_temporary_beds_per_10k",4.48404929846414,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"control_time_index",-3.38007988141662,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_housing_cost_burdened_households_pct",2.70960048408416,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_population_density_per_sq_mile",-2.54702471004293,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_unemployment_rate_pct",-2.39060574677716,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_log_estimated_population:FL",-2.35909820851342,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_real_gdp_quantity_index",2.28959295186246,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_income_inequality_ratio",-1.78812071465606,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_international_migration_rate_per_1000",-1.78536020838243,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_hic_temporary_beds_per_10k:FL",-1.43183743292141,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_group_quarters_per_1000_residents",1.26780660019266,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_income_inequality_ratio:FL",-1.13607600968616,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_homeownership_rate_pct:FL",0.848613667175005,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_permits_value_per_1000_housing_units_2025_usd:FL",0.612076560034891,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"coc_population_growth_rate_pct",-0.595161626187012,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",1,2017,"control_state_florida",-0.14068437040972,1.01184264673355
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"(Intercept)",44.0194476374602,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_hic_psh_beds_per_10k",13.6716927556179,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_log_estimated_population",-8.28391611780181,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_hic_temporary_beds_per_10k",3.95220604581559,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_population_density_per_sq_mile",-3.81140739088996,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"control_time_index",-2.81313018038245,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_real_gdp_quantity_index",2.40930391485618,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"control_state_florida",-2.26018537642184,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_housing_cost_burdened_households_pct",2.11535435011359,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_homeownership_rate_pct:FL",1.64859323890495,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_income_inequality_ratio:FL",-1.62899994953711,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_international_migration_rate_per_1000",-1.33387724538425,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_unemployment_rate_pct",-1.05725868255571,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_group_quarters_per_1000_residents",0.864305032530081,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_log_estimated_population:FL",-0.738176929160511,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_income_inequality_ratio",-0.56034490521421,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_population_growth_rate_pct",-0.392274431166932,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",2,2018,"coc_permits_value_per_1000_housing_units_2025_usd:FL",0.0402254260418071,1.00011429499721
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"(Intercept)",40.8864849078235,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"coc_hic_psh_beds_per_10k",12.8719181841812,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"coc_log_estimated_population",-8.18106103517685,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"coc_hic_temporary_beds_per_10k",4.62213016278886,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"coc_population_density_per_sq_mile",-3.95436601679555,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"control_time_index",-1.76528120069608,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"coc_housing_cost_burdened_households_pct",1.72480732446371,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"coc_income_inequality_ratio:FL",-1.54397520983021,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"coc_real_gdp_quantity_index",1.51200091669954,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"coc_international_migration_rate_per_1000",-1.39742985190591,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"control_state_florida",-1.28489890168861,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"coc_population_growth_rate_pct",-0.892496174470679,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"coc_log_estimated_population:FL",-0.842761991125744,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"coc_annual_hpi_change_pct:FL",-0.507729600604681,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"coc_group_quarters_per_1000_residents",0.167001195697723,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",3,2019,"coc_annual_hpi_change_pct",-0.132853549156116,1.02057564313896
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"(Intercept)",38.3815171107348,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_hic_psh_beds_per_10k",12.5945558861437,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_log_estimated_population",-8.41543461274944,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_hic_temporary_beds_per_10k",4.23634015147701,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_population_density_per_sq_mile",-3.96008714542843,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"control_state_florida",-3.00947816127266,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_housing_cost_burdened_households_pct",2.21306337022944,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_international_migration_rate_per_1000",-1.46514056531468,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_income_inequality_ratio:FL",-1.39785212215268,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"control_time_index",-0.913398222218223,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_population_growth_rate_pct",-0.885924064980292,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_annual_hpi_change_pct:FL",-0.840574252584679,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_group_quarters_per_1000_residents",0.686895385025297,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_annual_hpi_change_pct",-0.642545536882286,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_real_gdp_quantity_index",0.457451580826307,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_real_gdp_quantity_index:FL",-0.151642415333203,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",4,2020,"coc_birth_rate_per_1000",-0.0231092663864846,0.960471272033701
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"(Intercept)",37.8791295079396,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_hic_psh_beds_per_10k",10.9008286060668,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_log_estimated_population",-7.65975417077359,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"control_state_florida",-5.99436891840008,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_hic_temporary_beds_per_10k",5.25966701383823,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_population_density_per_sq_mile",-3.18739262161209,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_housing_cost_burdened_households_pct",1.56175759990973,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_international_migration_rate_per_1000",-1.1717067520543,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_real_gdp_quantity_index:FL",-1.13020661733497,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_annual_hpi_change_pct",-1.0849984918713,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_group_quarters_per_1000_residents",1.07336146767243,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_population_growth_rate_pct",-0.849886844721283,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_income_inequality_ratio:FL",-0.66853910209989,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_annual_hpi_change_pct:FL",-0.538531859796446,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"control_time_index",-0.503151586834943,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_hic_temporary_beds_per_10k:FL",-0.331534134573131,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_housing_units_per_1000_residents",0.16774155617388,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_birth_rate_per_1000",-0.143620495762352,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"state_anticamping_strictness",-0.0967178285560861,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",5,2022,"coc_real_gdp_per_capita_2017_usd",-0.0528224338240845,0.973569988439663
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"(Intercept)",38.1667167184062,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_hic_psh_beds_per_10k",9.951516031814,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"control_state_florida",-6.99747109798086,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_log_estimated_population",-6.84255131273211,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_hic_temporary_beds_per_10k",6.83157897762357,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_population_density_per_sq_mile",-2.81350990966659,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_hic_temporary_beds_per_10k:FL",-1.56415124588076,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_population_growth_rate_pct",-1.55963168806673,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_housing_cost_burdened_households_pct",1.43685241280992,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_international_migration_rate_per_1000",-1.23068092554506,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_group_quarters_per_1000_residents",0.993264775099251,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_annual_hpi_change_pct",-0.792821074636634,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_annual_hpi_change_pct:FL",-0.661371372515665,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_real_gdp_quantity_index:FL",-0.583253144998883,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_income_inequality_ratio:FL",-0.546789737678321,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"control_time_index",-0.461196118048098,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_multifamily_permit_share_pct:FL",-0.354384225156764,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_birth_rate_per_1000",-0.335278630133049,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"state_rental_vacancy_rate:FL",0.294419223774752,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"coc_housing_units_per_1000_residents",0.292934374676984,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",6,2023,"state_anticamping_strictness",-0.278833271422187,0.915337822415735
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"(Intercept)",38.5053491228414,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"control_state_florida",-11.484285788479,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_hic_psh_beds_per_10k",8.87296511060988,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_hic_temporary_beds_per_10k",8.0113468590955,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_log_estimated_population",-6.39912809109164,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_population_density_per_sq_mile",-2.34789045626261,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"state_rental_vacancy_rate:FL",2.11062326081327,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_hic_temporary_beds_per_10k:FL",-2.04724562257675,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_population_growth_rate_pct",-1.42011498416997,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_group_quarters_per_1000_residents",1.41534241232016,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_housing_cost_burdened_households_pct",0.643217068189038,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_homeownership_rate_pct:FL",0.494776797629403,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_multifamily_permit_share_pct:FL",-0.421018726065218,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_annual_hpi_change_pct",-0.392534643300258,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"control_time_index",-0.324569296255456,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_housing_units_per_1000_residents",0.305018356169843,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_income_inequality_ratio:FL",-0.287558232479613,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_birth_rate_per_1000",-0.209774405207807,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"coc_death_rate_per_1000",0.145607521190446,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",7,2024,"state_anticamping_strictness",-0.109540704719577,0.932191676145823
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"(Intercept)",38.3318368518339,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"control_state_florida",-12.6580586758684,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_hic_temporary_beds_per_10k",9.11354626121627,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_hic_psh_beds_per_10k",8.29234781286052,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_log_estimated_population",-5.92333783847069,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_hic_temporary_beds_per_10k:FL",-2.89318577417659,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"state_rental_vacancy_rate:FL",2.46108774524107,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_population_density_per_sq_mile",-2.05343184865382,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_group_quarters_per_1000_residents",1.50758641904493,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_population_growth_rate_pct",-1.10782272992109,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_multifamily_permit_share_pct:FL",-0.650629937354868,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_annual_hpi_change_pct",-0.586506396224748,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_housing_cost_burdened_households_pct",0.585275724500055,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_death_rate_per_1000",0.433086684298849,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_housing_units_per_1000_residents",0.310941707798423,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_income_inequality_ratio:FL",-0.215466575752897,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"control_time_index",-0.192665070152332,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_permits_value_per_1000_housing_units_2025_usd",-0.134049750244474,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","1se",8,2025,"coc_birth_rate_per_1000",-0.0962690714034429,0.870862983955305
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"(Intercept)",28.092062930535,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_hic_psh_beds_per_10k",17.9070946076188,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"control_state_florida",17.7664699415441,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_housing_cost_burdened_households_pct",11.87754227995,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_log_estimated_population:FL",-11.5116120681943,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_population_density_per_sq_mile:FL",10.1721679749094,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_high_school_graduate_pct:FL",-10.1711330567861,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_hic_temporary_beds_per_10k",8.85045079519694,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_hic_temporary_beds_per_10k:FL",-8.82081004410542,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_log_estimated_population",-7.9857602958697,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_homeownership_rate_pct:FL",7.37080781105906,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_population_density_per_sq_mile",-7.17742817627302,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_income_inequality_ratio",-6.63754433213244,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_permits_value_per_1000_housing_units_2025_usd:FL",4.48797543930628,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_housing_units_per_1000_residents:FL",-4.3519443457929,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_real_gdp_quantity_index:FL",-4.26971976368598,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_international_migration_rate_per_1000:FL",-4.09214313879601,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_domestic_migration_rate_per_1000",-3.20354428418472,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_unemployment_rate_pct",-3.09470464097171,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_real_gdp_quantity_index",2.73380223954466,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_group_quarters_per_1000_residents",2.60182717321301,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_international_migration_rate_per_1000",-2.37711150181938,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_poverty_child_pct",-1.44057388116253,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_multifamily_permit_share_pct",1.23745562146469,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_group_quarters_per_1000_residents:FL",-1.20340121525398,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"state_real_minimum_wage_2025_usd",-1.13382146425234,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_housing_cost_burdened_households_pct:FL",-0.78318811441,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_annual_hpi_change_pct",-0.752572512295961,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_real_gdp_per_capita_2017_usd",0.722401313734731,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_homeownership_rate_pct",-0.715062878062768,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_contains_split_county_flag",0.712635525013376,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_annual_hpi_change_pct:FL",-0.571561618669521,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"coc_population_growth_rate_pct",-0.446282280231087,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",1,2017,"control_time_index",0.173278846090824,0.250641149620775
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"(Intercept)",29.5389525944125,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_hic_psh_beds_per_10k",17.8902945453981,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_housing_cost_burdened_households_pct",11.38530911532,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"control_state_florida",10.7396827052771,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_log_estimated_population",-7.9787122282494,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_hic_temporary_beds_per_10k",7.95056599412297,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_population_density_per_sq_mile",-7.41623674584438,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_log_estimated_population:FL",-7.07365935474012,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_high_school_graduate_pct:FL",-6.90064854117229,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_hic_temporary_beds_per_10k:FL",-6.63934963462236,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_homeownership_rate_pct:FL",5.31593023518957,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_income_inequality_ratio",-4.77374836110367,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_permits_value_per_1000_housing_units_2025_usd:FL",3.82525087220586,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_international_migration_rate_per_1000:FL",-3.27789487299049,0.298398825623634
"S5_no_hpi_fl518","pooled_lasso_state_interactions","min",2,2018,"coc_real_gdp_quantity_index:FL",-3.24070349378134,0.298398825623634
