"sample_id","model","lambda_rule","term","role","n_folds","n_selected","selection_freq","mean_coef","sd_coef","mean_coef_when_selected","n_positive","n_negative","sign_consistency","dominant_sign"
"S4_persistence","pooled_lasso_plus_prior","min","coc_population_density_per_sq_mile","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","coc_population_growth_rate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","coc_poverty_all_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","coc_poverty_child_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","coc_real_gdp_per_capita_2017_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","coc_real_gdp_quantity_index","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","coc_real_median_household_income_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","coc_real_per_capita_personal_income_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","coc_relative_home_price_index_2000_base","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","coc_unemployment_rate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","state_anticamping_strictness","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","state_labor_force_participation_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","state_medicaid_expansion","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","state_real_median_rent_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","state_real_minimum_wage_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","state_rental_vacancy_rate","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","state_ssi_state_supplement","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_plus_prior","min","state_tanf_max_benefit_3person","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_hic_psh_beds_per_10k","penalized_predictor",7,7,1,11.2284009086367,1.56681452421612,11.2284009086367,7,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_log_estimated_population","penalized_predictor",7,7,1,-7.14731430082602,0.661545487095348,-7.14731430082602,0,7,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","control_state_florida","unpenalized_control",7,7,1,-6.39483026188093,4.70037809352972,-6.39483026188093,0,7,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_hic_temporary_beds_per_10k","penalized_predictor",7,7,1,5.91871153549268,1.60260735818306,5.91871153549268,7,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_population_density_per_sq_mile","penalized_predictor",7,7,1,-3.11068769489119,0.764213448783148,-3.11068769489119,0,7,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_housing_cost_burdened_households_pct","penalized_predictor",7,7,1,1.63826623354591,0.554820898844421,1.63826623354591,7,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","1se","control_time_index","unpenalized_control",7,7,1,-1.16829705059845,1.18958644457811,-1.16829705059845,0,7,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_international_migration_rate_per_1000","penalized_predictor",7,6,0.857142857142857,-1.49775412256798,0.956736757476637,-1.74737980966264,0,6,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_annual_hpi_change_pct","penalized_predictor",7,5,0.714285714285714,-0.532635452979167,0.448807237588009,-0.745689634170834,0,5,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_contains_split_county_flag:FL","penalized_state_interaction",7,5,0.714285714285714,-0.489924530335527,0.437971238935172,-0.685894342469738,0,5,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_population_growth_rate_pct","penalized_predictor",7,5,0.714285714285714,-0.280748264125465,0.218140354149114,-0.393047569775651,0,5,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_housing_units_per_1000_residents","penalized_predictor",7,4,0.571428571428571,0.61438210129381,0.59548322743781,1.07516867726417,4,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_hic_temporary_beds_per_10k:FL","penalized_state_interaction",7,3,0.428571428571429,-0.710069740430119,1.04839158315698,-1.65682939433694,0,3,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_real_gdp_quantity_index","penalized_predictor",7,3,0.428571428571429,0.592912643174193,0.767873687602295,1.38346283407312,3,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_income_inequality_ratio:FL","penalized_state_interaction",7,3,0.428571428571429,-0.0467268437954126,0.105242986709099,-0.109029302189296,0,3,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","state_rental_vacancy_rate:FL","penalized_state_interaction",7,2,0.285714285714286,0.442775994530953,0.76061909872302,1.54971598085834,2,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_homeownership_rate_pct:FL","penalized_state_interaction",7,2,0.285714285714286,0.233617291502707,0.418860289750574,0.817660520259476,2,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_unemployment_rate_pct","penalized_predictor",7,2,0.285714285714286,-0.230345975568742,0.480070886641648,-0.806210914490598,0,2,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_real_gdp_quantity_index:FL","penalized_state_interaction",7,2,0.285714285714286,-0.199516894311598,0.473606398241159,-0.698309130090595,0,2,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_group_quarters_per_1000_residents:FL","penalized_state_interaction",7,2,0.285714285714286,-0.108987475303278,0.210305287286526,-0.381456163561472,0,2,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_annual_hpi_change_pct:FL","penalized_state_interaction",7,2,0.285714285714286,-0.0756585119110943,0.143535896393244,-0.26480479168883,0,2,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_income_inequality_ratio","penalized_predictor",7,2,0.285714285714286,-0.0586574102643733,0.110683907145581,-0.205300935925306,0,2,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","state_anticamping_strictness","penalized_predictor",7,2,0.285714285714286,-0.0246516641816299,0.0452887711788426,-0.0862808246357046,0,2,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_group_quarters_per_1000_residents","penalized_predictor",7,2,0.285714285714286,0.0241588188674476,0.0596332550236906,0.0845558660360665,2,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_death_rate_per_1000","penalized_predictor",7,1,0.142857142857143,0.0634422707094935,0.167852470906557,0.444095894966454,1,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_real_median_household_income_2025_usd","penalized_predictor",7,1,0.142857142857143,-0.0187103548999201,0.0495029460069473,-0.130972484299441,0,1,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_permits_value_per_1000_housing_units_2025_usd:FL","penalized_state_interaction",7,1,0.142857142857143,0.013910423913572,0.0368035223067973,0.097372967395004,1,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_permits_value_per_1000_housing_units_2025_usd","penalized_predictor",7,1,0.142857142857143,-0.00981578711902938,0.0259701316393029,-0.0687105098332057,0,1,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","1se","coc_birth_rate_per_1000","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_birth_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_contains_split_county_flag","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_contributing_counties","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_contributing_counties:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_death_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_domestic_migration_rate_per_1000","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_domestic_migration_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_hic_psh_beds_per_10k:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_high_school_graduate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_high_school_graduate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_homeownership_rate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_housing_cost_burdened_households_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_housing_supply_growth_rate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_housing_supply_growth_rate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_housing_units_per_1000_residents:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_international_migration_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_log_estimated_population:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_multifamily_permit_share_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_multifamily_permit_share_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_permits_per_1000_housing_units","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_permits_per_1000_housing_units:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_population_density_per_sq_mile:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_population_growth_rate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_poverty_all_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_poverty_all_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_poverty_child_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_poverty_child_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_real_gdp_per_capita_2017_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_real_gdp_per_capita_2017_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_real_median_household_income_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_real_per_capita_personal_income_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_real_per_capita_personal_income_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_relative_home_price_index_2000_base","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_relative_home_price_index_2000_base:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","coc_unemployment_rate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_anticamping_strictness:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_labor_force_participation_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_labor_force_participation_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_medicaid_expansion","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_medicaid_expansion:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_real_median_rent_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_real_median_rent_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_real_minimum_wage_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_real_minimum_wage_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_rental_vacancy_rate","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_ssi_state_supplement","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_ssi_state_supplement:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_tanf_max_benefit_3person","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","1se","state_tanf_max_benefit_3person:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_hic_psh_beds_per_10k","penalized_predictor",7,7,1,14.0526654031506,2.18752054524518,14.0526654031506,7,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","min","coc_hic_temporary_beds_per_10k","penalized_predictor",7,7,1,7.9760659732013,1.45986268364504,7.9760659732013,7,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","min","coc_log_estimated_population","penalized_predictor",7,7,1,-7.3527862580227,0.72475164510418,-7.3527862580227,0,7,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_housing_cost_burdened_households_pct","penalized_predictor",7,7,1,6.07727644686503,1.24274869876068,6.07727644686503,7,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","min","coc_population_density_per_sq_mile","penalized_predictor",7,7,1,-5.99672393114172,0.755956313051356,-5.99672393114172,0,7,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_hic_temporary_beds_per_10k:FL","penalized_state_interaction",7,7,1,-4.79970336364892,1.17224759467374,-4.79970336364892,0,7,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","control_state_florida","unpenalized_control",7,7,1,-4.70730369707114,6.33479541800308,-4.70730369707114,2,5,0.714285714285714,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_homeownership_rate_pct:FL","penalized_state_interaction",7,7,1,2.81761326803334,0.742148131666543,2.81761326803334,7,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","min","coc_real_gdp_quantity_index","penalized_predictor",7,7,1,1.51806203472706,0.960282738474659,1.51806203472706,7,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","min","coc_real_gdp_quantity_index:FL","penalized_state_interaction",7,7,1,-1.38619757687288,0.517111458544845,-1.38619757687288,0,7,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_population_growth_rate_pct","penalized_predictor",7,7,1,-1.26934627868782,0.723849890406608,-1.26934627868782,0,7,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_income_inequality_ratio:FL","penalized_state_interaction",7,7,1,-1.08467013278918,0.430898106314637,-1.08467013278918,0,7,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_international_migration_rate_per_1000","penalized_predictor",7,7,1,-0.888284924868539,0.587387257456813,-0.888284924868539,0,7,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_annual_hpi_change_pct","penalized_predictor",7,7,1,-0.638409349578764,0.40718034914732,-0.638409349578764,0,7,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","control_time_index","unpenalized_control",7,7,1,-0.396152624395556,0.979456612338036,-0.396152624395556,4,3,0.571428571428571,"positive"
"S4_persistence","pooled_lasso_state_interactions","min","coc_income_inequality_ratio","penalized_predictor",7,6,0.857142857142857,-1.02699580999076,1.06388125381693,-1.19816177832255,0,6,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_contains_split_county_flag:FL","penalized_state_interaction",7,6,0.857142857142857,-0.39225427932058,0.3825221579427,-0.457629992540676,0,6,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_annual_hpi_change_pct:FL","penalized_state_interaction",7,5,0.714285714285714,-1.19267614632199,0.883305590040913,-1.66974660485079,0,5,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_group_quarters_per_1000_residents:FL","penalized_state_interaction",7,5,0.714285714285714,-0.679782080367494,0.70532269184264,-0.951694912514492,0,5,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_log_estimated_population:FL","penalized_state_interaction",7,4,0.571428571428571,-1.14847859822012,1.22702259345325,-2.0098375468852,0,4,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_housing_units_per_1000_residents","penalized_predictor",7,4,0.571428571428571,1.08512613343272,1.03061908175347,1.89897073350726,4,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","min","coc_permits_value_per_1000_housing_units_2025_usd:FL","penalized_state_interaction",7,4,0.571428571428571,1.03654108922933,1.36801431222382,1.81394690615134,4,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","min","coc_international_migration_rate_per_1000:FL","penalized_state_interaction",7,4,0.571428571428571,-0.576368775859679,0.602363863983937,-1.00864535775444,0,4,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_group_quarters_per_1000_residents","penalized_predictor",7,4,0.571428571428571,0.224425190418551,0.267418855253585,0.392744083232463,4,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","min","coc_housing_cost_burdened_households_pct:FL","penalized_state_interaction",7,3,0.428571428571429,-0.957757769290925,1.24189821859193,-2.23476812834549,0,3,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_high_school_graduate_pct:FL","penalized_state_interaction",7,3,0.428571428571429,-0.876210269558967,1.25693119385142,-2.04449062897092,0,3,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_multifamily_permit_share_pct:FL","penalized_state_interaction",7,3,0.428571428571429,-0.419492358403656,0.528836141351596,-0.978815502941864,0,3,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_unemployment_rate_pct","penalized_predictor",7,2,0.285714285714286,-0.604208696786004,1.1459048224387,-2.11473043875102,0,2,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","state_rental_vacancy_rate:FL","penalized_state_interaction",7,2,0.285714285714286,0.566978014588457,0.975337198049522,1.9844230510596,2,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","min","coc_poverty_child_pct","penalized_predictor",7,2,0.285714285714286,-0.104718471031366,0.209026525470861,-0.36651464860978,0,2,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_real_per_capita_personal_income_2025_usd","penalized_predictor",7,2,0.285714285714286,-0.0928925583578628,0.159707853436519,-0.32512395425252,0,2,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_homeownership_rate_pct","penalized_predictor",7,1,0.142857142857143,-0.057806873804822,0.152942612157653,-0.404648116633754,0,1,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_permits_value_per_1000_housing_units_2025_usd","penalized_predictor",7,1,0.142857142857143,-0.035195660545137,0.0931189650310804,-0.246369623815959,0,1,1,"negative"
"S4_persistence","pooled_lasso_state_interactions","min","coc_housing_supply_growth_rate_pct:FL","penalized_state_interaction",7,1,0.142857142857143,0.0325496994295743,0.0861184099405547,0.22784789600702,1,0,1,"positive"
"S4_persistence","pooled_lasso_state_interactions","min","coc_birth_rate_per_1000","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_birth_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_contains_split_county_flag","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_contributing_counties","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_contributing_counties:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_death_rate_per_1000","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_death_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_domestic_migration_rate_per_1000","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_domestic_migration_rate_per_1000:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_hic_psh_beds_per_10k:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_high_school_graduate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_housing_supply_growth_rate_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_housing_units_per_1000_residents:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_multifamily_permit_share_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_permits_per_1000_housing_units","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_permits_per_1000_housing_units:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_population_density_per_sq_mile:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_population_growth_rate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_poverty_all_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_poverty_all_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_poverty_child_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_real_gdp_per_capita_2017_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_real_gdp_per_capita_2017_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_real_median_household_income_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_real_median_household_income_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_real_per_capita_personal_income_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_relative_home_price_index_2000_base","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_relative_home_price_index_2000_base:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","coc_unemployment_rate_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","state_anticamping_strictness","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","state_anticamping_strictness:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","state_labor_force_participation_pct","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","state_labor_force_participation_pct:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","state_medicaid_expansion","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","state_medicaid_expansion:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","state_real_median_rent_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","state_real_median_rent_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","state_real_minimum_wage_2025_usd","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","state_real_minimum_wage_2025_usd:FL","penalized_state_interaction",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","state_rental_vacancy_rate","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
"S4_persistence","pooled_lasso_state_interactions","min","state_ssi_state_supplement","penalized_predictor",7,0,0,0,0,NA,0,0,NA,NA
