"state","state_abbr","coc_number","coc_name","predictor_year","target_year","target_homeless_rate_per_10k","control_state_florida","control_time_index","coc_log_estimated_population","coc_population_density_per_sq_mile","coc_contributing_counties","coc_housing_units_per_1000_residents","coc_permits_per_1000_housing_units","coc_multifamily_permit_share_pct","coc_permits_value_per_1000_housing_units_2025_usd","coc_birth_rate_per_1000","coc_death_rate_per_1000","coc_international_migration_rate_per_1000","coc_domestic_migration_rate_per_1000","coc_group_quarters_per_1000_residents","coc_population_growth_rate_pct","coc_housing_supply_growth_rate_pct","coc_poverty_all_pct","coc_poverty_child_pct","coc_real_median_household_income_2025_usd","coc_real_per_capita_personal_income_2025_usd","coc_unemployment_rate_pct","coc_high_school_graduate_pct","coc_homeownership_rate_pct","coc_housing_cost_burdened_households_pct","coc_income_inequality_ratio","coc_annual_hpi_change_pct","coc_real_gdp_per_capita_2017_usd","coc_real_gdp_quantity_index","coc_relative_home_price_index_2000_base","state_real_minimum_wage_2025_usd","state_medicaid_expansion","coc_hic_temporary_beds_per_10k","coc_hic_psh_beds_per_10k","state_anticamping_strictness","state_tanf_max_benefit_3person","state_ssi_state_supplement","state_labor_force_participation_pct","state_real_median_rent_2025_usd","state_rental_vacancy_rate"
"California","CA","CA-508","Watsonville/Santa Cruz City & County CoC",2015,2016,71.3931689966326,0,5,12.5190715259657,612.32458278656,1,385.838546560732,3.17451292547949,35.8208955223881,779065.830431281,10.95223049,6.322975068,1.418168725,3.674012242,49.063447201676,0.97540805062375,0.266990983115911,15.4,17.6,88085.1392336286,77345.0039676539,7.5,85.6,56.0130036082294,47.3646677471637,16.455424427698,8.05,49499.2139457001,97.112,160.17,12.226311332377,1,21.93760214696,14.9541321301777,1,704,160.72,62.1666666666667,1704.89119134813,4.1
"California","CA","CA-508","Watsonville/Santa Cruz City & County CoC",2016,2017,81.8246645516198,0,6,12.5223312418295,614.323850993594,1,385.687109141533,4.62057431187459,51.1247443762781,1060985.99092037,10.31211957,6.304081592,1.361564814,-2.062423914,49.7346900100585,0.326504645287251,0.28712758699112,13.4,15.2,101857.058623456,78536.8106666785,6.9,86.3,56.1258284543891,45.6992961699555,16.9286506725836,9.04,50412.9193017224,99.261,174.65,13.4147767813952,1,20.9551159637896,16.6547617312206,1,704,160.72,62.225,2016.2409502437,3.6
"California","CA","CA-508","Watsonville/Santa Cruz City & County CoC",2017,2018,84.7206955861248,0,7,12.5240062414018,615.353709196546,1,386.787990802457,3.82839028886945,40.04914004914,805186.918689988,9.969922731,6.492466118,0.779241587,-2.537997131,50.6701691067323,0.167640927710311,0.453553306687082,12.6,13.7,100656.031018818,81588.2194715708,5.7,86.4,58.6509375730832,45.1061542596076,17.6835157318741,6.27,50715.7589933684,100,185.61,13.7915561924704,1,17.5364554530372,23.2121547282941,1,704,160.72,62.275,1974.16275783648,4.3
"California","CA","CA-508","Watsonville/Santa Cruz City & County CoC",2018,2019,79.3154059287076,0,8,12.5203065767123,613.081304683512,1,389.733458466774,3.99156711173577,36.150234741784,719335.887132594,9.371292353,6.473518171,0.174959951,-6.772408087,51.2815831084461,-0.36928428,0.38942348392923,12.2,14.5,107978.623017062,83221.7416185435,4.9,86.4,58.0463534305445,44.0453605153435,18.0127094165222,5.37,52471.2820868752,103.029,195.58,14.1042933179875,1,18.6239460124671,20.4498230725129,1,714,160.72,62.2833333333333,1927.15935063047,4.4
"California","CA","CA-508","Watsonville/Santa Cruz City & County CoC",2019,2020,83.0150354359393,0,9,12.5180106498753,611.675324354265,1,392.181191963779,4.00377045049417,38.4615384615385,806419.517577394,9.286103383,6.891458613,0.215700827,-4.89531198,52.6548883105855,-0.229330159,0.397282736003746,10.6,10.4,108016.404851743,87494.9251145487,4.9,86.3,59.0415137140098,42.5591128522955,18.00992571,1.6,56358.5504378733,110.323,198.71,15.1124735714226,1,16.8732820180592,20.899444755557,0,785,160.72,62.4416666666667,1892.83731482068,4.2
"California","CA","CA-508","Watsonville/Santa Cruz City & County CoC",2021,2022,86.4981601739746,0,11,12.4726970534559,584.576620683561,1,408.243300690516,5.6099666028744,47.3244147157191,1228582.53814861,8.219687089,7.776799839,0.352808487,-37.48777838,27.8274590305198,-3.918559895,0.136212905468236,10.6,12.3,107374.731006684,105233.652493084,6.7,88.3,60.0968775329036,40.2307053234774,16.9717654202297,10.6,63077.227639285,118.043,218.76,15.4461823955615,1,20.9491055459597,20.8342110000038,0,878,160.72,61.075,2017.50905443565,4.3
"California","CA","CA-508","Watsonville/Santa Cruz City & County CoC",2022,2023,68.5092776144796,0,12,12.4904505151111,595.04759202096,1,401.966243519222,5.690912324382,32.8947368421053,1053576.76016352,8.643088281,7.348712742,1.87134059,13.07281337,57.4183741807319,1.79120597145253,0.226087282824872,12.5,12,109206.310259847,91142.4229195737,4.8,88.7,59.37233813,39.4876438005965,18.0544982698962,14.88,61450.1882633505,117.179,251.31,15.4034853675129,1,22.0478129021092,23.5904073201749,0,925,199.72,61.7416666666667,2042.06206015028,3.9
"California","CA","CA-508","Watsonville/Santa Cruz City & County CoC",2023,2024,70.7681596835707,0,13,12.4811366944988,589.531134168629,1,407.144104936162,5.03684357802444,51.4814814814815,840616.46878658,8.368801833,7.438934962,2.623282959,-12.99167656,59.1291270763552,-0.927061621,0.349129983058294,12.6,14,108541.409790995,92570.2698418997,5.5,88.5,59.8350036957265,38.8289643772913,17.8091965456436,-0.42,61289.9062946769,115.927,250.25,16.377947020243,1,17.2412483575242,28.3303332042139,0,1130,219.73,62.15,2066.79124978034,4.4
"California","CA","CA-508","Watsonville/Santa Cruz City & County CoC",2024,2025,56.9051040749154,0,14,12.4738759377862,585.266177915102,1,412.455961165494,2.4020848983983,23.5521235521236,523784.674277129,8.026847633,7.356037954,2.526970551,-10.46996697,60.1491104251063,-0.723448857,0.571775020986842,11.9,13,108214.524074314,96045.1754400667,5.9,88.6,59.8658394633579,38.9550987487928,18.5149717124327,2.56,63689.5345380822,119.875,256.65,16.4214875725696,1,16.4488154940191,24.8644885374708,0,1171,239.94,62.2333333333333,2089.63429360949,4.8
"California","CA","CA-509","Mendocino County CoC",2011,2012,165.085693336999,0,1,11.3775065778625,24.8670192289405,1,463.54226303616,2.61838302497345,0,461574.045173709,11.5797708,9.569869756,0.114198923,-7.445769786,22.3738750085877,-0.529618788,0.337075867,20.2,31.4,59026.5170003634,53893.4029746746,11.4,83.6,61.3145958110151,46.5235764448363,12.759127418766,-10.8,38074.9070906591,95.595,133.1,11.4514534873146,0,20.2670208624362,40.3050358394211,1,638,171,63.3916666666667,1796.44676582249,6.1
"California","CA","CA-509","Mendocino County CoC",2012,2013,159.90075125784,0,2,11.3769797315978,24.8539214332993,1,464.680139308954,1.77510416409852,0,374328.005935474,12.85061447,9.28863488,-0.40086587,-3.539072969,22.7980936669416,-0.052671354,0.192673467875415,21.3,31.4,57620.0905937342,52235.0353980581,10.1,85,58.3305990437799,47.3193898986209,12.9865695639837,-2.25,35961.4789026913,90.783,130.1,11.2188649909919,0,17.4136192832921,45.9398771881587,1,638,160.72,63.05,1759.95944546185,5.2
"California","CA","CA-509","Mendocino County CoC",2013,2014,160.963026655202,0,3,11.3742953818007,24.7872935163417,1,466.538010889793,2.73304771753582,0,440245.698905725,12.17147905,9.750949284,0.057358525,-5.081965333,22.3194798630735,-0.268078086,0.13066739,20.9,28.9,58049.4550640949,52327.5735859074,8.4,85.2,57.0619215746074,46.3062840940611,13.8728189220628,4.83,36178.2994637949,91.642,136.39,11.0567758032609,0,22.170147264916,46.0633629701105,1,638,160.72,62.7083333333333,1734.53170413655,5.1
"California","CA","CA-509","Mendocino County CoC",2014,2015,108.716865464314,0,4,11.3762577305923,24.8359831479645,1,466.781312697048,2.67714601498219,0,474005.3651471,12.1299755,9.720046592,0,-0.218041187,22.7343078245916,0.196429802191744,0.248682720244253,18.8,26.2,58267.7404704161,54474.3527913313,7.1,85.9,55.1388400702988,46.5443101084382,14.6208958149564,9.97,36842.0417332603,94.06,149.98,12.2411219475664,1,21.7827457724276,50.5588993981083,1,670,160.72,62.3416666666667,1706.95644935509,4.5
"California","CA","CA-509","Mendocino County CoC",2015,2016,142.292490118577,0,5,11.3749040070728,24.8023844547979,1,468.584614324911,2.62145674596369,0,551629.521913551,11.72475507,9.808870431,-0.022944726,-3.120482757,22.6962241840495,-0.135282316,0.250521920668056,20.3,27.3,58736.5581197761,56613.2553850533,5.8,86.8,56.4544515886798,44.7888978178896,15.4764531617121,7.04,37626.3684913218,96.499,160.53,12.226311332377,1,14.0057630270816,42.7060970989702,1,704,160.72,62.1666666666667,1704.89119134813,4.1
"California","CA","CA-509","Mendocino County CoC",2016,2017,141.362930483237,0,6,11.3769453624155,24.8530672292357,1,468.797617001776,3.98347955717393,25.7668711656442,718628.303778533,11.92715262,10.34451122,0.068810496,0.447268223,22.8103339634531,0.204346378591858,0.249895876718043,19,26.8,60697.8405027791,56976.58142362,5.6,86.5,55.8925324103948,44.1961307538359,16.1978669375317,8.71,37220.7369304133,96.215,174.52,13.4147767813952,1,15.6957094575242,42.3898722575471,1,704,160.72,62.225,2016.2409502437,3.6
"California","CA","CA-509","Mendocino County CoC",2017,2018,100.685346849578,0,7,11.3802736853727,24.9359250234009,1,469.192472823605,4.67266974933074,27.0833333333333,878053.236688381,11.50628213,9.573318236,-0.33169203,1.795712023,22.5175847264091,0.333390616944484,0.417898775629899,16.3,22.8,66269.0842455915,57434.6073931576,4.8,86.9,57.739099859353,42.8158445073195,16.8975047984645,6.92,38306.5025632057,100,186.6,13.7915561924704,1,15.7577418470814,41.5638987850553,1,704,160.72,62.275,1974.16275783648,4.3
"California","CA","CA-509","Mendocino County CoC",2018,2019,90.4909566680884,0,8,11.378273444677,24.8860964530266,1,468.038123133603,3.42239714474295,0,529627.016964115,10.98430079,9.807003206,-0.68580442,-2.434605691,22.6313200077802,-0.199826436,-0.445363835,17.5,25.5,65887.5651307368,57999.4185405315,4.2,86.9,57.1286036247535,43.2392365186238,15.3497164461248,5.77,38720.0283008599,101.503,197.36,14.1042933179875,1,21.0523907049118,29.0614523861283,1,714,160.72,62.2833333333333,1927.15935063047,4.4
"California","CA","CA-509","Mendocino County CoC",2019,2020,82.213075272584,0,9,11.3707856978091,24.7004494365466,1,472.9391693276,3.21739342384283,0,471281.753457902,10.71490095,9.87654321,-0.689061154,-7.579672696,22.8359981094883,-0.745986888,0.293348326692255,14,20.4,65876.5316706287,59203.115216048,4.3,86.5,57.81198512,41.428702880103,14.7060961506691,1.76,38319.3135385454,100.348,200.84,15.1124735714226,1,38.0407843318079,28.1271253847307,0,785,160.72,62.4416666666667,1892.83731482068,4.2
"California","CA","CA-509","Mendocino County CoC",2021,2022,92.1884198016283,0,11,11.4215445554627,25.9865960215779,1,454.276510420091,4.51037144235408,0,623932.056553082,9.659719408,11.75156341,0.514746953,0.065712377,15.4712598338921,-0.089766607,0.188487748296362,16.1,22.3,68338.6635894704,67135.0495304932,6.7,86.6,61.0625811942839,39.4349762014433,14.9417210502352,11.99,39351.8066219073,102.522,232.66,15.4461823955615,1,32.4326693401705,38.8972892424342,0,878,160.72,61.075,2017.50905443565,4.3
"California","CA","CA-509","Mendocino County CoC",2023,2024,87.0259391268173,0,13,11.4002269810446,25.4384817474611,1,468.250859068065,0.406368026007554,0,104263.013926754,9.142908114,10.97148974,3.757512237,-9.666952847,15.9165444756607,-0.768607066,0.485203689469649,13.9,18.8,69623.1811039244,61167.9338745061,4.9,86.2,61.1437298489734,40.0333889816361,16.762156372724,-3.32,38974.4835150077,99.372,243.16,16.377947020243,1,31.4525245967697,59.2113363405379,0,1130,219.73,62.15,2066.79124978034,4.4
"California","CA","CA-509","Mendocino County CoC",2024,2025,72.172669707905,0,14,11.3957172640647,25.3240184029443,1,472.289996514465,0.2142602071182,0,77600.2760910554,8.391294593,10.33206193,3.399147409,-5.912048463,15.6062020036205,-0.449961384,0.408758426160549,13.4,16.9,69075.9611310409,64082.8025660064,5.6,87.3,63.1819885724671,40.8278145695364,17.6137270550678,4.15,40257.0451359686,102.436,253.26,16.4214875725696,1,28.8962097617468,66.7873486322086,0,1171,239.94,62.2333333333333,2089.63429360949,4.8
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2011,2012,28.2461992529169,0,1,13.1568826715712,341.836454611546,1,347.38581034083,0.912160095220615,31.0975609756098,225232.86543254,15.07690967,7.109484316,1.125200323,-4.415588188,12.2594481799212,0.468800046588824,0.11972513336822,23.3,31.6,63393.815074088,47033.9823357731,16.5,75.6,60.675215145959,48.7195152361478,12.6031592520954,-8.28,36620.516583788,85.45,99.17,11.4514534873146,0,14.3171806167401,6.02828657546951,1,638,171,63.3916666666667,1796.44676582249,6.1
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2012,2013,22.9438858651526,0,2,13.1624010644359,343.728060620525,1,345.604737675434,1.58455696343287,35.0877192982456,346727.983990903,14.82874495,7.345007245,0.570336344,-2.474026575,12.3764468971454,0.553365793337979,0.037821272,20.1,27.3,64962.8377303384,47387.0833638257,14.9,76,58.6563083882388,48.0593734867955,12.984061781137,1.45,35885.2225496501,84.231,100.61,11.2188649909919,0,13.2199898544264,6.64842513027839,1,638,160.72,63.05,1759.95944546185,5.2
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2013,2014,21.8933174246944,0,3,13.1682006145445,345.727324373731,1,343.974889722247,1.77169071500772,12.2257053291536,486409.216400477,14.38486409,7.380193989,1.130403545,-2.289546162,12.2189087421745,0.581641123391696,0.107305085593867,21.8,30.5,66075.2922002869,47512.3477235873,13.1,76.4,57.2792474647249,46.5651877977848,13.4011241696474,18.32,36110.9915458453,85.286,119.05,11.0567758032609,0,10.2015279367123,7.25951426207993,1,638,160.72,62.7083333333333,1734.53170413655,5.1
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2014,2015,26.406056889299,0,4,13.1768818652596,348.741741212063,1,341.499767999015,2.51778811759291,11.0132158590308,731940.416331536,14.25818809,7.473375268,1.110830022,0.960563632,11.9542058464248,0.871905870845602,0.146067290923835,18.1,23.8,69253.4673560265,49981.8610365745,11.3,77.2,56.4558661638978,45.1284006493826,13.6695501730104,23.24,38128.1373494432,90.866,146.72,12.2411219475664,1,11.5337632453623,7.40509265835251,1,670,160.72,62.3416666666667,1706.95644935509,4.5
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2015,2016,26.5922430019193,0,5,13.1866743726598,352.173579488131,1,338.886482086829,2.28558146742078,0,702375.296515876,14.45874866,7.758950497,1.545382416,1.660343791,12.1490366852897,0.984062952757014,0.211294553480812,19.5,26.6,70571.627489517,52982.0409193373,9.5,77.2,56.15130469,43.54266524,13.3877328410807,7.45,39245.9429713734,94.482,157.64,12.226311332377,1,10.6711977059738,7.91431534608251,1,704,160.72,62.1666666666667,1704.89119134813,4.1
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2016,2017,30.4928981471113,0,6,13.1979456907542,356.165502224958,1,335.750248027371,3.16478418160228,0,860624.106041582,14.51234818,7.976010428,1.594456141,3.201966309,11.8960417613189,1.133509998856,0.19756721159061,14.5,19.1,72520.2832802227,53355.9331703215,8.6,77.6,56.1847894406034,41.895744371118,13.4015836199312,9.31,39407.0788601747,95.986,172.31,13.4147767813952,1,12.0351225301573,8.34484613030941,1,704,160.72,62.225,2016.2409502437,3.6
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2017,2018,24.7388374205931,0,7,13.208023508539,359.773027371971,1,333.358422814048,3.95955635346337,9.31849791376912,1230869.69717709,14.30848767,8.096150085,0.8819416,3.046204146,12.0759954251474,1.01287887919443,0.293281047195593,14,18.6,77396.8998706019,53310.2753508379,7.5,77.8,56.5613880261811,40.2993431549035,13.3109511178477,8.15,40622.6086638172,100,186.36,13.7915561924704,1,15.4759260313153,9.95012088846135,1,704,160.72,62.275,1974.16275783648,4.3
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2018,2019,34.9217302872916,0,8,13.2142622909047,362.024593323302,1,332.543977114751,4.16401501020431,8.56389986824769,1095742.85961932,13.56645008,8.233570604,0.256212466,0.680793124,11.7801381434196,0.625829559202296,0.379985241152947,15.6,21.4,76440.1409495584,53144.9772221769,6.4,78.3,56.9885325223957,39.3521256324331,13.0474181089973,8.37,41480.0356425201,102.785,201.95,14.1042933179875,1,13.3545936518246,10.2896049448484,1,714,160.72,62.2833333333333,1927.15935063047,4.4
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2019,2020,38.052959895395,0,9,13.2188746537851,363.698241935995,1,332.288526495478,3.82013138191477,11.587982832618,1105058.49233521,13.45666945,7.857763022,0.262107453,-1.235909449,11.82399302655,0.462302463302233,0.385130242050513,13,17.1,79039.4961513377,54694.5606005736,6.1,78.9,57.4118167505887,38.7794620794526,12.5549205927304,4.64,42259.3961877263,105.127,211.32,15.1124735714226,1,14.7822612864563,11.077615951767,0,785,160.72,62.4416666666667,1892.83731482068,4.2
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2021,2022,33.6137191761109,0,11,13.2232000760143,365.274800435798,1,332.948194276436,4.40435330407959,17.2626387176326,1059891.14686002,12.63701164,10.47030537,0.580077326,-4.459909157,11.0352284706363,-0.118294678,0.449506851706372,14.1,19.4,86915.6683398246,62280.1955867806,8.2,80,59.5217064633766,37.660380912023,12.7437619961612,16.17,42859.9321082434,106.791,257.28,15.4461823955615,1,11.0659672686047,11.3733552482881,0,878,160.72,61.075,2017.50905443565,4.3
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2022,2023,37.7124368077712,0,12,13.2221254509894,364.882477122483,1,335.154302718964,3.64015403144359,4.3026706231454,819666.111496169,13.38037087,9.753052917,3.439167797,-8.021709634,11.7349349175405,-0.107404976,0.55448147021766,15,18.5,82792.6336014269,56742.0390980982,5.4,80.3,60.7511614955079,37.6565988952873,13.2132419574082,13.89,42763.2193479481,106.448,293.02,15.4034853675129,1,20.5990373841757,11.5846958926823,0,925,199.72,61.7416666666667,2042.06206015028,3.9
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2023,2024,36.8156276239208,0,13,13.2257499461101,366.207393901119,1,335.754311860751,4.35104908627969,10.3703703703704,937417.753230928,12.58455957,8.766731231,5.339177821,-5.528894799,12.3994740819429,0.363107811886265,0.542782611513482,12.6,15.9,86202.9466971265,55846.686055542,6.3,80.1,61.3505447221459,38.0010973360416,13.1395661768664,0.53,42528.5284363655,106.153,294.57,16.377947020243,1,20.9934368456459,12.7150970585742,0,1130,219.73,62.15,2066.79124978034,4.4
"California","CA","CA-510","Turlock, Modesto/Stanislaus County CoC",2024,2025,37.4023477772857,0,14,13.2309899536749,368.131363281062,1,335.716541196903,4.82046184513598,6.98447893569845,968533.46854607,12.14752962,8.43653397,5.671725289,-4.108538078,12.6504381274983,0.52537698910109,0.514068392045641,14.2,18,79861.7994372993,58235.7266471984,6.9,79.9,61.9290905971299,38.9911883006673,13.62241777,4.31,44551.1821061023,111.814,307.27,16.4214875725696,1,23.4852127483978,13.0971774685488,0,1171,239.94,62.2333333333333,2089.63429360949,4.8
"California","CA","CA-511","Stockton/San Joaquin County CoC",2011,2012,22.4273256021715,0,1,13.4507386360809,486.718974190363,1,337.934252557053,3.97620244964755,16.2915326902465,1110599.58248985,15.27346377,6.886812052,1.130670635,0.98010758,20.3916158040423,1.05177063337636,0.307360843,18.2,25,72109.8026096203,47149.9283023321,16.2,76.6,60.0373788355542,48.8498120418671,12.5032843752306,-6.83,34597.3566623119,82.605,94.85,11.4514534873146,0,35.1261748330103,6.81208720623774,1,638,171,63.3916666666667,1796.44676582249,6.1
"California","CA","CA-511","Stockton/San Joaquin County CoC",2012,2013,21.9501286240503,0,2,13.4582554457605,490.391338295392,1,336.64573544904,4.27149013863236,0,1432757.57292395,14.46539933,7.146613178,0.895299463,-0.562431714,19.5199208682763,0.754514267938266,0.370345115620974,18.5,24.5,70722.3225450888,47143.0730502717,14.4,76.8,57.9996599126512,47.6674355998401,12.8316470140738,0.82,34668.3390606776,83.536,95.63,11.2188649909919,0,20.4976321947189,7.37571702404112,1,638,160.72,63.05,1759.95944546185,5.2
"California","CA","CA-511","Stockton/San Joaquin County CoC",2013,2014,22.3165663967037,0,3,13.4617556323337,492.110809406222,1,336.798443406842,4.79598051157125,6.17283950617284,1603778.25049976,14.3403544,7.113101162,1.513941892,-5.286667965,18.1013779723836,0.35063243914677,0.396153111266795,19.8,26.4,70789.6249834022,48056.8939318979,12.4,77.3,57.0438853718878,46.2096843471704,12.9506439423151,19.71,35814.2812411004,86.74,114.48,11.0567758032609,0,20.0699099489207,7.90546488406743,1,638,160.72,62.7083333333333,1734.53170413655,5.1
"California","CA","CA-511","Stockton/San Joaquin County CoC",2014,2015,23.6476336444354,0,4,13.4752431287015,498.793124163474,1,333.655152836157,5.32806563839914,1.58102766798419,1887299.96695695,14.03766911,7.238128924,1.670881599,5.115925369,19.9275133189709,1.35788822954621,0.411929895791041,20.7,27.5,70083.1433991394,49326.2809500493,10.7,77.6,55.46591621,44.8351460622971,13.4873116574148,20.84,36540.1967407143,89.838,138.34,12.2411219475664,1,21.6841699937744,7.88387515651811,1,670,160.72,62.3416666666667,1706.95644935509,4.5
"California","CA","CA-511","Stockton/San Joaquin County CoC",2015,2016,24.2900946904309,0,5,13.4901570782315,506.287859229511,1,330.250003115174,10.1915901563745,28.7535993418346,3133974.93942867,13.91916867,7.50287687,2.577675489,5.978310144,20.5878402981706,1.50257385335992,0.466679583189422,17.5,23.7,72462.6303089247,52215.8587425083,8.9,78,55.7169470173925,43.3358609288678,13.7411327462228,6.93,37719.3433628489,94.269,147.92,12.226311332377,1,20.3663167979886,8.79171391347569,1,704,160.72,62.1666666666667,1704.89119134813,4.1
"California","CA","CA-511","Stockton/San Joaquin County CoC",2016,2017,20.7454365421044,0,6,13.5046417385372,513.674645436573,1,328.63406426504,8.29644639698371,6.60660660660661,3052789.26502998,13.90988812,7.386535448,2.535943041,5.462242626,20.6233820818249,1.45900915307413,0.962562361128572,14.6,19.1,79198.1591620012,53326.4206614024,7.9,78,54.73254852,41.8104170935713,14.0729984924224,9.51,38015.8115634469,96.571,162,13.4147767813952,1,20.3327197127765,10.2482365800638,1,704,160.72,62.225,2016.2409502437,3.6
"California","CA","CA-511","Stockton/San Joaquin County CoC",2017,2018,22.3922943928897,0,7,13.5188509746498,521.025682346181,1,326.580527811262,11.4481804025607,23.4616768621806,3843716.09826346,13.780862473,7.569922194,1.745133307,6.290880391,20.3028134148442,1.43106866864353,0.797256110220657,15.5,21.6,80056.6999934355,53675.4232195528,6.8,78.4,55.1243949592876,40.9593330228397,14.3975875845114,8.93,38745.8131903782,100,176.47,13.7915561924704,1,15.1083821250215,10.1036464611676,1,704,160.72,62.275,1974.16275783648,4.3
"California","CA","CA-511","Stockton/San Joaquin County CoC",2018,2019,34.5208542172911,0,8,13.5311456443194,527.47107038698,1,326.225828614562,13.3614684579725,8.10975609756098,5243096.15422658,13.36152808,7.875452855,0.882478588,5.944696671,19.9656872972567,1.23705764594455,1.12710405114811,14.3,20.5,81506.1466676828,54239.9832670461,5.9,78.9,54.90493118,40.2614997135869,14.2165029751237,8.2,39729.5534232134,103.973,190.94,14.1042933179875,1,16.1729509057251,9.54164235851326,1,714,160.72,62.2833333333333,1927.15935063047,4.4
"California","CA","CA-511","Stockton/San Joaquin County CoC",2019,2020,34.2933419418973,0,9,13.5438973536115,534.240305004705,1,326.230600880669,14.0727810936469,23.6067447842241,4573316.32027394,13.17145538,7.708767568,0.907146852,6.3936027,20.6757742590678,1.28333760802455,1.28481925355015,13.6,18.2,86214.1429793706,57029.4377673584,5.7,79.3,56.1072243398424,39.4974684568828,13.9936582109479,4.33,40466.7624167847,107.319,199.21,15.1124735714226,1,16.1254769414864,10.0899037982124,0,785,160.72,62.4416666666667,1892.83731482068,4.2
"California","CA","CA-511","Stockton/San Joaquin County CoC",2021,2022,29.1535660003294,0,11,13.5773053979433,552.389732644982,1,325.571037003198,17.106909414062,15.1970836181362,5916257.71998008,12.27673591,9.506214867,0.864433165,5.284772079,19.663976447896,0.950785147,1.65339355758944,12.3,15.7,94575.7866401465,66618.1965041802,8.3,80.3,59.2400436399545,38.4179899744102,14.0271049942905,17.99,42674.7490153484,115.408,242.99,15.4461823955615,1,19.3137404192681,9.288868585351,0,878,160.72,61.075,2017.50905443565,4.3
"California","CA","CA-511","Stockton/San Joaquin County CoC",2022,2023,30.4445726408248,0,12,13.5866557283047,557.578988508607,1,328.168077410952,13.3504955198265,7.34576757532281,5003325.65315392,12.68343266,8.632868177,5.192351291,0.833605413,18.8486164313471,0.939419318816315,1.74460074133838,12.3,16,93232.8959337362,62116.7552424053,5.2,80.2,60.2563479799763,38.1565387579781,13.6971547982639,15.41,41737.7958988792,113.989,280.42,15.4034853675129,1,18.5808411162082,9.07670317043459,0,925,199.72,61.7416666666667,2042.06206015028,3.9
"California","CA","CA-511","Stockton/San Joaquin County CoC",2023,2024,57.908655581785,0,13,13.5999084979834,565.017646245306,1,328.223260199366,8.20211213837001,0,3347986.86059737,12.23479517,7.696544111,8.029981929,0.904153486,18.6426484545099,1.33409936349933,1.35113910182003,12.6,16.2,91094.1413265913,61454.2837869245,6,80.4,61.9778731968964,37.8547632639498,13.8597042139384,-1.4,41149.4349858359,113.798,276.5,16.377947020243,1,20.6189403948862,9.7636017393354,0,1130,219.73,62.15,2066.79124978034,4.4
"California","CA","CA-511","Stockton/San Joaquin County CoC",2024,2025,57.7799627343518,0,14,13.6135779555212,572.794169891268,1,327.810472753439,14.1075895023706,0,6174880.53478147,11.71879813,7.556659545,9.696871127,-0.124445233,18.3699667992006,1.37633288051064,1.24883771913247,12.9,17,94273.7074681757,64677.0551475388,6.5,80.9,62.7483056788969,38.76615011,13.6473337268792,4.2,42965.5658319732,120.324,288.12,16.4214875725696,1,21.6851516675661,9.87579988472115,0,1171,239.94,62.2333333333333,2089.63429360949,4.8
"California","CA","CA-512","Daly City/San Mateo County CoC",2011,2012,24.9586052400896,0,1,13.4985301160221,1595.10374412176,1,372.424294014916,2.76863297364453,65.3794940079894,1523936.48036635,12.62945921,6.285724941,4.858971729,0.75964595,12.1577166833255,1.20119661136113,0.046472686,7.9,10,116487.047736336,112629.339342797,7.5,88.4,61.915297632964,43.8732397165263,14.59372545,-3.88,91646.048175923,52.887,132.28,11.4514534873146,0,12.7961512691805,7.35915995738277,1,638,171,63.3916666666667,1796.44676582249,6.1
"California","CA","CA-512","Daly City/San Mateo County CoC",2012,2013,26.6475748035493,0,2,13.513357619084,1618.93139799966,1,367.808675043018,3.46459820591188,64.5435244161359,1824135.23349434,12.28290614,6.350642696,4.88563392,3.961656291,11.8962587794769,1.49379963314038,0.235942090963048,8.4,11.1,114387.547448153,121174.960767703,6.4,88.3,61.23964525,43.8772761128984,14.9855512952399,2.77,110654.431434401,64.831,135.94,11.2188649909919,0,10.0781359912557,7.61609471553954,1,638,160.72,63.05,1759.95944546185,5.2
"California","CA","CA-512","Daly City/San Mateo County CoC",2013,2014,26.7299169048235,0,3,13.5260428922893,1639.59882168033,1,364.247636780866,3.48370725124497,61.2631578947368,1924212.80892736,12.19180246,6.333822843,5.801523639,1.048468128,11.8090831497834,1.27660898455677,0.296072351991405,8,10,125855.132677592,118249.453021924,5.3,88.6,60.7081972315118,43.3088726344449,15.0745258080972,11.36,116263.662085206,69.019,151.38,11.0567758032609,0,10.685744282125,7.96087949018314,1,638,160.72,62.7083333333333,1734.53170413655,5.1
