"state","state_abbr","coc_number","coc_name","year","homeless_rate_per_10k","total_homeless","sheltered_homeless","unsheltered_homeless","estimated_population","count_type","sheltered_only_count","pit_count_caution_flag","interpretation_note"
"California","CA","CA-606","Long Beach CoC",2016,47.7445612031109,2250,737,1513,471257.865462045,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-606","Long Beach CoC",2017,39.5403102800944,1863,655,1208,471164.739680326,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-606","Long Beach CoC",2018,39.8701635145064,1873,665,1208,469774.847880553,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-606","Long Beach CoC",2019,40.4569394131799,1894,619,1275,468152.071677222,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-606","Long Beach CoC",2020,43.632558270088,2034,452,1582,466165.652586636,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-606","Long Beach CoC",2021,13.1806029451994,603,603,0,457490.452073457,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-606","Long Beach CoC",2022,72.5030825259475,3296,1009,2287,454601.361096671,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-606","Long Beach CoC",2023,75.9489842939261,3447,965,2482,453857.287499718,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-606","Long Beach CoC",2024,74.2602456319121,3376,921,2455,454617.402793672,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-606","Long Beach CoC",2025,80.7781765738186,3652,1046,2606,452102.307194647,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2010,82.5681848138589,1137,491,646,137704.37155222,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2011,87.8291320330458,1216,453,763,138450.645230387,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2012,64.9069884528767,904,467,437,139276.219949153,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2013,55.1126293722362,772,379,393,140076.786172882,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2014,47.319995474136,666,265,401,140743.88497438,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2015,44.7023705516956,632,190,442,141379.526902075,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2016,37.4124730300935,530,178,352,141663.984514919,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2017,40.5970261817663,575,228,347,141635.990140148,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2018,47.94000412551,677,215,462,141218.177250793,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2019,38.5133676929631,542,221,321,140730.357397188,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2020,37.6070703875653,527,233,294,140133.223505294,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2021,12.4340679016863,171,171,0,137525.386986835,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-607","Pasadena CoC",2022,37.466091400093,512,232,280,136656.902512849,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2023,40.7525357747308,556,253,303,136433.227878977,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2024,40.6843979834377,556,235,321,136661.724778708,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-607","Pasadena CoC",2025,42.7502410640444,581,239,342,135905.666386676,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-608","Riverside City & County CoC",2010,14.1989193196147,3126,1083,2043,2201576,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-608","Riverside City & County CoC",2011,27.7654684051977,6203,1113,5090,2234070,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-608","Riverside City & County CoC",2012,26.9590890516734,6096,1006,5090,2261204,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-608","Riverside City & County CoC",2013,13.0228205470197,2978,1090,1888,2286755,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-608","Riverside City & County CoC",2014,12.7150000733973,2945,1057,1888,2316162,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-608","Riverside City & County CoC",2015,10.1116200077073,2372,884,1488,2345816,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-608","Riverside City & County CoC",2016,9.09632907451469,2165,814,1351,2380081,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-608","Riverside City & County CoC",2017,9.9628814342574,2406,768,1638,2414964,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-608","Riverside City & County CoC",2018,9.46933688883219,2316,631,1685,2445789,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-608","Riverside City & County CoC",2019,11.3780516533592,2811,766,2045,2470546,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-608","Riverside City & County CoC",2020,11.8955010752972,2884,729,2155,2424446,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-608","Riverside City & County CoC",2021,4.06555897158468,998,998,0,2454767,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-608","Riverside City & County CoC",2022,13.3745324862796,3316,1336,1980,2479339,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-608","Riverside City & County CoC",2023,14.8777310122209,3725,1284,2441,2503742,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-608","Riverside City & County CoC",2024,16.8003631314074,4249,1808,2441,2529112,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-608","Riverside City & County CoC",2025,15.678317083943,3990,2012,1978,2544916,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-609","San Bernardino City & County CoC",2010,9.92724592914318,2026,768,1258,2040848,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-609","San Bernardino City & County CoC",2011,13.7080890341596,2825,1133,1692,2060827,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-609","San Bernardino City & County CoC",2012,12.2111663689431,2532,840,1692,2073512,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-609","San Bernardino City & County CoC",2013,11.1439845050122,2321,1074,1247,2082738,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-609","San Bernardino City & County CoC",2014,11.0281104868994,2315,1068,1247,2099181,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-609","San Bernardino City & County CoC",2015,10.158782383187,2149,838,1311,2115411,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-609","San Bernardino City & County CoC",2016,8.85101033790503,1887,696,1191,2131960,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-609","San Bernardino City & County CoC",2017,8.67525668950159,1866,687,1179,2150945,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-609","San Bernardino City & County CoC",2018,9.77499511942524,2118,675,1443,2166753,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-609","San Bernardino City & County CoC",2019,11.9582493343149,2607,687,1920,2180085,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-609","San Bernardino City & County CoC",2020,14.3138512275559,3125,735,2390,2183200,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-609","San Bernardino City & County CoC",2021,4.13217668913566,905,905,0,2190129,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-609","San Bernardino City & County CoC",2022,15.1757504893531,3333,944,2389,2196267,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-609","San Bernardino City & County CoC",2023,19.0361146178301,4195,1219,2976,2203706,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-609","San Bernardino City & County CoC",2024,19.1773437823942,4255,1200,3055,2218764,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-609","San Bernardino City & County CoC",2025,17.2519919373803,3837,1201,2636,2224091,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2010,21.9974136374269,1815,524,1291,825097,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2011,21.8046281226697,1810,830,980,830099,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2012,23.1069349598568,1926,683,1243,833516,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2013,19.9728922275144,1674,600,1074,838136,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2014,16.9536398681225,1428,518,910,842297,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2015,16.7533299755735,1417,460,957,845802,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2016,15.0001829290601,1271,494,777,847323,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2017,13.5682014124121,1152,488,664,849044,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2018,15.4219458534066,1308,478,830,848142,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2019,19.7279924728666,1669,411,1258,846006,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2020,21.1781799564585,1787,522,1265,843793,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2021,11.298210858664,949,949,0,839956,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2022,26.9326384520921,2248,892,1356,834675,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2023,29.3364388375511,2441,808,1633,832071,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2024,28.2926840974238,2358,927,1431,833431,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2025,23.9513462702699,1990,716,1274,830851,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2010,22.4046800611762,428,300,128,191031.516107948,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2011,21.4508712931599,412,291,121,192066.79037386,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2012,15.4752232221,299,179,120,193212.075657171,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2013,16.3645345014043,318,211,107,194322.667701126,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2014,14.9553307340402,292,185,107,195248.105971586,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-612","Glendale CoC",2015,10.605215942826,208,86,122,196129.905436488,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2016,12.2122164736274,240,185,55,196524.521587286,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2017,8.55024115403616,168,111,57,196485.68616184,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2018,13.2716662426214,260,104,156,195906.071812612,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2019,12.4468996482166,243,96,147,195229.339729445,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2020,8.6933726695118,169,94,75,194400.960852275,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2021,4.61256502441557,88,88,0,190783.218305199,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-612","Glendale CoC",2022,11.868440325742,225,122,103,189578.40611288,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2023,10.3028449062627,195,106,89,189268.111646975,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2024,9.23068341548815,175,95,80,189585.095840648,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-612","Glendale CoC",2025,10.4489191046873,197,110,87,188536.247650369,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2010,28.9040500011447,505,157,348,174716,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2011,28.8987746464451,508,194,314,175786,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2012,13.5353249327481,239,136,103,176575,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2013,14.2826375270633,252,148,104,176438,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2014,16.7440187892614,298,164,134,177974,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2015,30.9606174240096,554,190,364,178937,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2016,21.0901381404048,380,128,252,180179,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2017,63.5291138404285,1154,128,1026,181649,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2018,82.2485304892493,1493,160,1333,181523,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2019,77.9736776756891,1413,188,1225,181215,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2020,85.0544749682508,1527,193,1334,179532,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2021,7.82958352208222,140,140,0,178809,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-613","Imperial County CoC",2022,58.9117215933475,1057,132,925,179421,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2023,72.1152515731973,1303,157,1146,180683,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2024,82.5076188235552,1508,133,1375,182771,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-613","Imperial County CoC",2025,86.8745555671927,1576,210,1366,181411,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-614","San Luis Obispo County CoC",2010,141.918888666504,3829,242,3587,269802,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-614","San Luis Obispo County CoC",2011,78.5440754377292,2129,228,1901,271058,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-614","San Luis Obispo County CoC",2012,77.6553837175372,2129,228,1901,274160,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-614","San Luis Obispo County CoC",2013,85.4927166154025,2357,235,2122,275696,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-614","San Luis Obispo County CoC",2014,85.0384757769735,2366,244,2122,278227,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-614","San Luis Obispo County CoC",2015,54.0922674835849,1515,392,1123,280077,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-614","San Luis Obispo County CoC",2016,48.5445506257918,1368,245,1123,281803,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-614","San Luis Obispo County CoC",2017,39.8256873913644,1125,303,822,282481,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-614","San Luis Obispo County CoC",2018,38.6442400671951,1095,273,822,283354,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-614","San Luis Obispo County CoC",2019,52.3822811547414,1483,311,1172,283111,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-614","San Luis Obispo County CoC",2020,50.4150472796069,1423,251,1172,282257,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-614","San Luis Obispo County CoC",2021,10.61324547329,297,297,0,279839,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-614","San Luis Obispo County CoC",2022,51.2118607801321,1448,292,1156,282747,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-614","San Luis Obispo County CoC",2023,54.2829302861192,1532,376,1156,282225,"Sheltered-Only Count*",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-614","San Luis Obispo County CoC",2024,41.6440725422023,1175,375,800,282153,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-614","San Luis Obispo County CoC",2025,43.7374055750141,1235,435,800,282367,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2010,28.4209658294401,1999,348,1651,703354,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2011,16.2304955795851,1152,895,257,709775,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2012,12.7866763110508,921,664,257,720281,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2013,14.3345959803005,1049,563,486,731796,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2014,18.4281102956527,1377,780,597,747228,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2015,15.6130059728219,1198,721,477,767309,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2016,18.6213833861235,1468,804,664,788341,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2017,17.9710029732261,1447,785,662,805186,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2018,14.5239035183913,1192,740,452,820716,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2019,13.560415534143,1135,735,400,836995,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2020,12.4599586577617,1044,681,363,837884,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2021,6.09725704575145,526,526,0,862683,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2022,12.7081688511391,1138,624,514,895487,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2023,12.5336911066377,1150,630,520,917527,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2024,12.3750594954783,1157,503,654,934945,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-500","Sarasota, Bradenton/Manatee, Sarasota Counties CoC",2025,10.2303624501402,970,445,525,948158,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2010,60.5838031354733,7473,726,6747,1233498,"No 2010 PIT Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2011,58.4307644027931,7336,889,6447,1255503,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2012,57.9772889072621,7419,972,6447,1279639,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2013,14.6381000068245,1909,965,944,1304131,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2014,14.5913301678754,1944,853,1091,1332298,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2015,14.1561338726007,1931,1175,756,1364073,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2016,13.0093012566112,1817,1048,769,1396693,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2017,10.8569490080856,1549,982,567,1426736,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2018,12.3629486217895,1795,1155,640,1451919,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2019,11.2094828148438,1650,978,672,1471968,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2020,9.90284031465388,1452,840,612,1466246,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2021,5.85895278290156,870,870,0,1484907,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"Florida","FL","FL-501","Tampa/Hillsborough County CoC",2022,9.91975683810865,1513,925,588,1525239,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
