"coc_year","state","state_abbr","coc_number","coc_name","year","estimated_coc_population","contributing_counties","contains_split_county_flag","population_allocation_method","log_estimated_coc_population","coc_land_area_sq_miles","population_density_per_sq_mile_derived","housing_units_per_1000_residents","permits_per_1000_residents","permits_per_1000_housing_units","multifamily_permit_share_pct","real_median_household_income_2025_usd","real_per_capita_personal_income_2025_usd","real_median_home_sale_price_2025_usd","real_state_minimum_wage_2025_usd","real_gdp_per_capita_2017_usd","population_change","births","deaths","natural_change","international_migration","domestic_migration","net_migration","group_quarters_population","birth_rate_per_1000","death_rate_per_1000","natural_change_rate_per_1000","international_migration_rate_per_1000","domestic_migration_rate_per_1000","net_migration_rate_per_1000","housing_units","permits_one_unit_units","permits_two_unit_units","permits_three_four_unit_units","permits_five_plus_unit_units","permits_total_units_authorized","permits_total_value_authorized","permits_total_reported_units","poverty_all_estimate","poverty_all_ci_low","poverty_all_ci_high","poverty_all_pct","poverty_all_pct_ci_low","poverty_all_pct_ci_high","poverty_child_estimate","poverty_child_ci_low","poverty_child_ci_high","poverty_child_pct","poverty_child_pct_ci_low","poverty_child_pct_ci_high","poverty_age_5_17_estimate","poverty_age_5_17_pct","median_household_income","median_household_income_ci_low","median_household_income_ci_high","civilian_labor_force","employed_people","unemployed_people","unemployment_rate_pct","bea_personal_income_thousands_usd","bea_population","bea_per_capita_personal_income_usd","bea_real_gdp_thousands_2017_usd","bea_real_gdp_quantity_index","bea_current_gdp_thousands_usd","annual_hpi_change_pct","hpi","hpi_1990_base","hpi_2000_base","high_school_graduate_or_higher_pct_age_18plus","homeownership_rate_pct","housing_cost_burdened_households_pct","income_inequality_top_bottom_quintile_ratio","state_minimum_wage_usd_per_hour","medicaid_expansion_status","housing_units_per_capita","population_density_per_sq_mile","permits_total_units_per_1000_population","population_growth_rate_pct","housing_supply_growth_rate_pct","foreclosure_rate_per_100_mortgages","median_home_sale_price_annual_avg_usd"
"FL-509 | 2025","Florida","FL","FL-509","Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",2025,741520,3,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.5164587611301,1759.18139468722,421.514235109247,473.641978638472,6.88450749811199,14.5352561821107,10.0685602350637,,,,13,,13166,6324,8886,-2562,2098,13742,15840,9213,8.61004117309555,12.0808202184516,-3.47077904302298,2.85765476431943,18.732031459898,21.5896862237954,351215,4489,36,66,514,5105,1795077956,5091,,,,,,,,,,,,,,,,,,310730,296741,13989,4.53361082641062,,,,,,,-0.94028619592189,790.059311940339,453.335550126767,385.246994605675,,,,,13,0,0.473641978638472,530.62766790913,6.88450749811199,1.81827755698448,1.74011008727264,,
"FL-510 | 2010","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2010,1143860.33774182,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.9499202353079,2159.61314434756,529.659833167662,440.93381135821,2.02835755322372,4.60014065824475,3.57734295391057,72079.8034150371,54214.7253623366,,10.7037090599497,52500.4011703655,,3763.70794934928,2243.74706296166,,749.509778403095,-34.9426310235667,714.567147379529,23137.62831516,,,,,,,504366.698381991,2225.15775589166,12,0,83,2320.15775589166,411906181.717165,2318.15775589166,172078.776855434,155884.263207879,188273.29050299,15.3827467654127,13.9468551661924,16.818638364633,58717.6505100246,51131.7196271544,66303.5813928948,21.8968104294961,19.0496291936635,24.7439916653287,39526.2046429828,20.7701073408761,48822.1953560346,47075.070868845,50569.3198432242,593507.766092156,527491.63447063,66016.1316215266,11.1206909887,42030800.300211,1144555.63109391,36721.5473323776,60089629.7942314,84.3692974127709,53186915.7567007,-11.7913939506246,399.135037836297,193.988901433939,138.631273123311,87.5717915674142,68.751107733934,37.5882250599446,12.8031298801797,7.25,0,0.44093381135821,919.793012123952,2.02835755322372,,,,
"FL-510 | 2011","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2011,1152077.00397467,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.9570778297292,2159.61314434756,533.464526732507,439.087831186886,2.08772193005521,4.75467954648606,24.0726777709657,68704.6251775063,54508.3509258746,,10.3778797228789,51694.4627917382,,15638.4797748857,9330.77052409427,,2997.92177277524,-1068.96479071403,1928.9569820612,23204.8629968343,13.6233842461831,8.12820549732597,,2.61167868593165,-0.930725391512808,1.68095329441884,505862.993035526,1818.21642631024,8,0,579,2405.21642631024,394810520.319733,2398.21642631024,181962.999788955,165300.152374253,198625.847203658,16.1697779832939,14.682922756435,17.6566332101529,61981.297186071,53860.091206472,70102.5031656701,23.2405392207409,20.2233360210735,26.2577424204083,41068.323285262,21.7027606706462,47997.1387063582,45964.5710791104,50029.706333606,592287.82215969,531915.968237777,60371.8539219135,10.1610701376294,44003228.8079142,1155522.00007035,38079.6034223996,59734089.0376715,84.0259170020386,53543729.3141048,-8.65776553020707,364.915215316217,177.263407246292,126.674236072186,87.7379653121142,68.3291948354249,38.8906600666477,13.0942450926786,7.25,0,0.439087831186886,927.14013732553,2.08772193005521,0.718556464551922,0.301581357974201,,
"FL-510 | 2012","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2012,1161749.96486106,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.9654388774707,2159.61314434756,537.943551557719,436.78317359946,4.27046832482888,9.77708983071998,50.632743749666,65470.6497292058,54148.7906676135,,10.7560868101134,51508.4417708228,,15380.1264509321,9530.79008090046,,3613.39243756595,403.702743580725,4017.09518114668,23239.6087583539,13.2947247552659,8.23806940049821,,3.1237918772087,0.348642972373901,3.47243484941573,507432.836581076,2410.21642631024,36,3,2512,4961.21642631024,675301210.905663,4961.21642631024,188067.255328878,172223.546113261,203910.964544495,16.5036379765942,15.1414908525449,17.8657851006434,64869.7117833275,57521.3689060851,72218.0546605698,24.3033423170797,21.5817288009442,27.0249558332152,43416.7365810763,22.8963805071592,46686.112922671,44471.5580665902,48900.6677787518,589581.895181147,537764.693141048,51817.2020400985,8.77040102900454,45101390.5845937,1167973.21259233,38612.6694356993,60160480.2106929,84.5165629540742,54995922.2976433,-4.4710754110933,348.974356916958,169.509032475742,121.027860725863,87.8286783140209,67.644106227557,39.6466196564316,13.8249984238791,7.67,0,0.43678317359946,935.679904084943,4.27046832484125,0.839781910830966,0.311707221689619,,
"FL-510 | 2013","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2013,1170224.3951108,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.972706933614,2159.61314434756,541.867601692308,437.083017239106,3.86929434212902,8.85253873868158,22.747638031959,69296.3978221148,53226.0726841724,,10.7665354384253,52626.3024374992,,15292.9295814281,9935.08473443546,,3093.94132958143,181.134294759057,3275.07562434049,23019.8447414703,13.1149257967183,8.5207740498119,,2.65288411954036,0.158394446516139,2.8112785657344,511485.209461836,3458.94263102357,26,13,1030,4527.94263102357,823377174.32726,4472.94263102357,179812.313999297,162951.4861414,196673.141857193,15.6770741617859,14.2303749573476,17.1237733662241,62059.886493141,53792.072951108,70327.7000351741,23.3422686528853,20.2627909328961,26.4217463728745,39500.010376363,20.8573830665598,50138.5930619507,48098.6854224505,52178.5007014508,592783.893879705,547675.891311994,45108.0025677102,7.623537006353,45413893.6896236,1179203.95314808,38511.0984476867,62057143.8738656,87.2838219555558,57733582.2081252,4.67547111067037,365.234022774216,177.422282494831,126.658812740001,88.2929263652825,66.8511958229515,39.0730429445447,14.2739058002089,7.79,0,0.437083017181706,941.608757172694,3.86929434212902,0.729760051303902,0.797226347457292,,
"FL-510 | 2014","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2014,1184783.79015125,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.9850717043713,2159.61314434756,548.609269790854,434.761822314885,4.19573634985327,9.65065498969782,22.5103782421718,66393.6520193632,53953.0143220484,,10.7857885604668,53040.4726271359,,15699.6570875835,10053.4563137531,,3324.47066479071,5601.66493141048,8926.1355962012,23780.5500879353,13.3324063585026,8.53781245440414,,2.82318363317589,4.75875210942522,7.58193574138903,515098.759655294,3620.09908547309,68.9413295814281,163,1119,4971.04041505452,918226653.550545,4892.04041505452,192630.809426662,176864.473091804,208397.14576152,16.5739042432862,15.2181206328948,17.9296878536776,65032.4549419627,57446.4262750616,72618.4836088639,24.2581791258455,21.4554035524281,27.0609546992628,43735.7939500528,22.9596095884142,48814.3873358817,46763.3342107834,50865.44046098,596161.0099191,555760.285051002,40400.7248680971,6.77754697588179,47462622.0406613,1196535.07048892,39667.6980246055,63464785.6536757,89.4599237438401,60275354.8206472,7.670632000857,393.423286161767,191.049380838728,136.399710644308,88.649176838208,65.4686881178869,38.7259834544488,14.7606506313186,7.93,0,0.434761822314885,952.975491521172,4.19573634985327,1.24434340950712,0.711132256816065,,
"FL-510 | 2015","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2015,1204331.01178333,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.001435624132,2159.61314434756,557.660530514675,431.055792520076,5.50107784110704,12.7618696618045,34.0824085109994,70102.6935415687,56045.2446809449,,10.9357562472928,54109.950958698,,15907.4393598312,10422.1825184664,,4226.94132958143,9779.02346113261,14005.964790714,24021.4927189588,13.3151585507103,8.72499937154169,,3.53758090457816,8.19123969172228,11.7288205966502,519133.858740767,4326.13819908547,36.9804431938094,4,2258,6625.11864227928,1227643284.46676,6615.11864227928,176508.538269434,159340.081990855,193676.994548013,14.9328996945197,13.5250305710266,16.3407688180129,62660.2763278227,54830.7378825185,70489.814773127,23.1480993285026,20.2355687798973,26.0606298771079,42397.4601829054,22.033208654905,51603.8095810093,49778.4675273928,53429.1516346258,600448.85346465,566273.0138586,34175.83960605,5.71690888852186,50281950.2604291,1218861.52419979,41255.8774609937,65952537.2998945,92.9393293630233,64030463.1155821,6.46304827233703,419.046015511981,203.500345883564,145.225017460849,88.8735861781116,64.348148384521,37.4450486251711,15.0231896334366,8.05,0,0.431055792520076,967.328070234735,5.50107784110704,1.65033524891002,0.784744013951879,,
"FL-510 | 2016","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2016,1226980.33900809,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.020067514945,2159.61314434756,568.148208497208,427.690632242798,6.52032902030925,15.2454333313704,36.1735733514203,72341.0592159308,56356.7084315258,,10.7988953090232,54811.6988570375,,16356.1851213507,10482.2607456912,,4599.92177277524,12137.500633134,16737.4224059093,24282.2241294407,13.4520805680169,8.6228660344869,,3.78190535518911,9.99444349322587,13.7763488514561,524767.996939852,4994.33506858952,104.980443193809,7,2894,8000.31551178333,1491366589.04031,7916.31551178333,161476.169293,144554.32317974,178398.015406261,13.4284024015078,12.0205980287624,14.8362067742533,52235.1589869856,44135.7378825185,60334.5800914527,19.0329995191059,16.1024650057733,21.9635340324384,35477.0090749209,18.2448134790646,53926.3980271811,52154.1789664465,55698.6170879158,619287.587478016,589249.887372494,30037.7001055223,4.81063526911095,52279875.693739,1244686.4368273,42010.9177736644,68223378.1468167,96.4311564616869,67244407.4406964,8.1487136910286,453.441889430207,220.211145419435,157.081305094742,89.2756587453696,63.6799520907621,35.5820443748577,14.7275831204405,8.05,0,0.427690632242798,982.878887241679,6.52032902030925,1.88178073504678,1.07692263793963,,
"FL-510 | 2017","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2017,1246936.72099894,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.0362012803508,2159.61314434756,577.388929245313,426.454945991515,6.73970395288995,15.804023417339,35.5748716832072,73016.5557277966,57888.1115630354,,10.6392004913343,56043.6922314436,,16360.4015476609,11044.9869504045,,4412.41199437214,10204.5553992262,14616.9673935983,23961.4027435807,13.2212111299022,8.93008104432513,,3.56341143980352,8.28034974431532,11.8437611828609,531762.332008442,5349.31681322547,61.9608863876187,3,2989.70664790714,8403.98434752023,1622333850.38903,8226.98434752023,168353.864227928,153274.252796342,183433.475659515,13.818166344063,12.5824152673269,15.053917420799,57453.1368272951,49951.9112908899,64954.3623637003,20.6559217968511,17.9464351606028,23.3654084330994,38609.4197678509,19.6222498078933,55590.0889241515,53611.246062301,57568.931786002,631581.37365459,605004.949947239,26576.4237073514,4.20863697060071,55853692.6914527,1267444.246465,44072.268780206,71032255.2693985,100,71032255.2693985,8.25898416162841,490.745224348781,238.391760404384,170.01169365472,89.7645845399767,63.1191931545053,34.0690066143768,14.4474767595008,8.1,0,0.426454945991515,993.883114716173,6.73970395288995,1.63079314370601,1.3272916535568,,
"FL-510 | 2018","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2018,1264395.25293704,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.0501052958085,2159.61314434756,585.473030781641,426.395397407276,7.49753380235667,17.5835242311383,35.9604992172038,73948.0151793787,58142.4031596496,,10.5782199884906,56742.1870023211,,16372.5371438621,12008.3598311643,,3173.45110798452,9893.90351741119,13067.3546253957,23662.3831867745,13.035582402393,9.56458347561182,,2.52522551876826,7.90571055192605,10.4309360707384,539132.316355962,6017.88526204713,27.9608863876187,25,3409,9479.84614843475,1836580747.59367,9208.37548364404,164137.433978192,148216.998557861,180057.869398523,13.2579011636523,11.9701800125397,14.5456223147648,54996.9973267675,46234.3597959902,63759.6348575449,19.5920044236098,16.4465320656712,22.7374767815484,35175.6335912768,17.7040724681515,57672.3802202684,55340.5024388037,60004.2580017332,641073.471438621,617912.755680619,23160.7157580021,3.61718847335784,58384869.9858952,1287851.7562434,45345.5143293492,73075525.184031,102.940243791086,74647085.3280338,9.23800060204101,536.351750145447,260.557698449255,185.735951015578,89.8473873650621,62.2963001450955,33.4979172065412,14.4991105480823,8.25,0,0.426395397407276,1003.8162976067,7.49753380231674,1.40417657474017,1.37892411484343,,
"FL-510 | 2019","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2019,1279951.37284559,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.0623334264892,2159.61314434756,592.676228238215,427.802669092836,7.62232040948427,17.8173745985446,27.4799629465109,78524.549553839,59618.0671810364,,10.6542938678529,58310.0038717632,,16211.8513542033,11844.830495955,,2165.45110798452,9014.15772071755,11179.6088287021,23721.7391136124,12.7398044186835,9.31176772917115,,1.70018256372558,7.10920873434166,8.80939129789745,547566.613612381,7002.19947238832,38,35,2681,9756.19947238832,1941397499.66117,9756.19947238832,154927.727330285,138275.037671474,171580.416989096,12.313333216996,11.0096353554396,13.6170310785525,50286.5071051706,41762.6727048892,58810.341505452,17.7714200807388,14.7827513759754,20.7600887855023,34811.6922616954,17.3788721130664,62352.1086864251,59627.9451575334,65076.2722153169,648290.145480127,626890.646148435,21399.4993316919,3.31643952152615,61820624.9172705,1306074.12908899,47339.4909702458,76157187.5239887,107.195324079203,79473119.475554,5.65819423423439,566.821724770303,275.477059129352,196.256224006483,90.2005871490205,62.9281718096418,32.2149730471929,14.1186606483815,8.46,0,0.427802669037728,1011.87285428295,7.62232040948427,1.23380478127088,1.54592850195368,,
"FL-510 | 2020","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2020,1321571.08997538,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.0943325631658,2159.61314434756,611.948067381593,430.336880722881,9.13951112758871,21.2380382370113,32.3218576602032,74016.9655175187,62932.3758326426,,10.6468330018483,58232.3233587453,3540.91786844882,3741.98304607809,3114.29595497714,627.68709110095,92,2751.9569820612,2843.9569820612,28154.797784031,,,,,,,568720.780513542,8082.51368272951,68,24,3904,12078.5136827295,1871249948.02687,11634.5136827295,171942.596975026,151551.61266268,192333.581287373,13.6421271533874,12.0371241906233,15.2471301161514,53928.9321491382,44597.9412944073,63259.9230038692,19.0474174620777,15.7809838418229,22.3138510823324,40562.8083010904,20.1420322943338,59509.2667199694,55217.9064765993,63800.6269633394,640887.625290186,597831.394548013,43056.2307421738,6.67350953329062,66868972.3678509,1321604.01174815,50597.3125561285,76960072.1643334,108.33936932172,81937087.5370032,4.90404515176604,595.741599266709,289.2571226704,205.976115438871,90.4460057015446,64.0108217834929,31.6972363509608,14.1343641719857,8.56,0,0.430336880722881,1058.005916349,9.13951112753822,,,,
"FL-510 | 2021","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2021,1334328.61406964,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.1039395619455,2159.61314434756,617.855386536256,434.565217189002,10.7086556898908,24.6422292128211,27.7068878780763,76244.1094952337,66503.4075526411,,11.8816787658165,61930.3461475327,12757.5240942666,15565.6362293352,14455.3611326064,1110.27509672881,1477.96088638762,9663.64143510376,11141.6023214914,28715.3114667605,11.7161864349209,10.8868665539206,0.829319883506812,1.11126826994344,7.32675428642116,8.43802255526076,579852.803974675,10061.8657052409,90,178,3959,14288.8657052409,2450748820.62515,14280.8657052409,174996.55782624,154605.986809708,195387.128842772,13.4070914749847,11.8810520084253,14.9331309415441,55883.9204009849,45782.0677453394,65985.7730566303,18.9788311715178,15.5421679759321,22.4154943671035,39040.1837847344,18.4162790339448,64169.4755412738,61632.8649323195,66706.0861502282,653849.261519522,625242.642244108,28606.6192754133,4.37057990960558,74662163.9530777,1333903.50847696,55971.3899554082,82609106.0073866,116.381717337322,91291564.8683081,15.5637929055406,688.703911684929,334.489930484021,238.065188836778,90.7549356360089,64.2164571423839,32.2017558186701,14.4759797941738,10,0,0.434565217189002,1061.16789897297,10.7086556898908,0.97297105189369,1.94691433928393,,
"FL-510 | 2022","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2022,1361282.76925783,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.1239387604572,2159.61314434756,630.336397433384,435.743501779059,10.905144753324,25.0265229631661,40.7020786050724,81437.942134812,63357.1719590259,,11.0024895482235,64498.2745797182,26954.1551881815,15876.6557861414,15414.3428772424,462.31290889905,10015.3350685895,15937.5046078087,25952.8396763982,28293.8630320084,11.7780682631408,11.4370362693505,0.341031994629274,7.4281328199196,11.8509631217811,19.2790959392423,593170.1207879,8704.76792120999,66,32,6042.21772775237,14844.9856489624,2862260576.45909,14841.9856489624,165383.359690468,146478.181111502,184288.538269434,12.5279728294791,11.1196490176703,13.936296641288,53441.2463594794,44276.6283855083,62605.8643334506,18.1322612223854,15.0315887288061,21.2329337159647,35238.885226873,16.5366531319486,74017.7409647814,70922.7272327255,77112.7546968372,673493.475342948,652741.780443194,20751.6948997538,3.09433662569918,78279951.1647204,1359346.84618361,57584.396405317,87675526.1342244,123.432278137815,103161246.091382,21.2685591368306,835.38628542401,405.604028620509,288.719379739852,91.0231034007695,64.8666529411067,32.3359396584145,14.4570290477713,10,0,0.435743501779059,1081.51638605518,10.905144753324,2.02449570027088,2.29672369971319,,
"FL-510 | 2023","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2023,1390699.90872318,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.1453184288951,2159.61314434756,643.957883088048,436.51514844709,9.94986503657366,22.7938596678041,45.4280150162419,77455.8708579123,64430.4426965044,,11.6230591756563,66046.2411037661,29417.1394653535,16088.0886387619,13117.2633485754,2970.82529018642,11983.5514948998,14312.938691523,26296.4901864228,28165.376714738,11.6890855615715,9.53434255307448,2.1547430099989,8.69909886210203,10.4310564257341,19.1301552916081,607061.577101653,7131.39373900809,287.882659162856,132,6286,13837.2763981709,2850844608.28568,13778.2763981709,175396.457474499,159155.102884277,191637.81206472,13.0073789072495,11.8149075432696,14.1998502712294,50437.4262750616,41885.0625395709,58989.7900105522,16.7716490754441,13.9047236386891,19.6385745121992,35211.0442842068,16.0256893202287,73303.814990594,69824.4532701198,76783.1767110682,686943.406225818,665443.848223707,21499.5580021104,3.12472411052858,84587632.9280689,1387137.90481885,60976.6206082772,91615244.5058389,129.199338687815,112809377.678649,6.59734148617922,892.938773487376,433.598308830313,308.093119391007,91.4221090587002,65.5128257114872,33.0999526696699,14.6794079112326,11,0,0.436515148450603,1099.90330426161,9.94986503657366,2.16424909947412,2.33246615597546,,
"FL-510 | 2024","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2024,1410968.92954625,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.1597879191594,2159.61314434756,653.343369963845,439.401478629579,6.64545599959378,15.1238817409533,12.467296093247,80015.5749742198,65223.3235509787,,12.3161156794272,67200.0013411671,20269.0208230742,16006.4015476609,13122.7926837847,2883.60886387619,9928.76661976785,7501.70400984875,17430.4706296166,27942.4797045375,11.4241890109843,9.36864386328452,2.05554515146811,7.08196964032055,5.37315463872483,12.4551242810852,619981.833943018,7970.53193809356,98,139,1169,9376.53193809356,2233909536.43426,9307.53193809356,157657.698663384,140585.010306015,174730.387020753,11.4276865680427,10.2197017245058,12.6356714115796,44373.2867745339,34703.3154766092,54043.2580724587,14.544251558798,11.3323247073502,17.7561784102459,28290.5136475554,12.678384107807,77961.8286059564,74387.9644587229,81535.6927531899,689079.643510376,665069.10376363,24010.5397467464,3.45891561841274,89648446.8316567,1410670.74832923,63549.2474237741,94797076.1796694,134.130050831675,119993010.436687,2.7371199224844,917.468051422736,445.631150760973,316.537941143688,91.5772277175738,65.899740893105,34.5689200436287,15.0919394514823,12,0,0.439401478629579,1112.29288590432,6.64545599960515,1.45944386094898,2.13484828502196,,
"FL-510 | 2025","Florida","FL","FL-510","Jacksonville-Duval, Clay Counties CoC",2025,1424012.71962715,4,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares",14.1689900054773,2159.61314434756,659.383243408328,441.420815586036,6.08022435044853,13.7742130315634,30.7334561370561,,,,13,,13043.7900809005,16398.7157580021,13073.7731269785,3324.94263102357,4949.37288075976,4731.98434752023,9681.35722827999,27959.5579317622,11.5669925198715,9.22368928988575,2.34330323179936,3.48913178777998,3.3506564615561,6.83978824994266,628588.856102708,5907.53193809356,70.7848751319029,19,2661,8658.31681322547,1996066684.7063,8630.31681322547,,,,,,,,,,,,,,,,,,684204.563981709,656033.060745691,28171.5032360183,4.086012745699,,,,,,,0.419857847347198,921.375564260524,447.350765207335,317.964667861156,,,,,13,0,0.441420815586036,1119.99137278936,6.0802243504355,0.925973948002626,1.39909257099998,,
"FL-511 | 2010","Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2010,450946,2,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.0191050949495,1693.074345538,266.347429567072,447.151100131723,3.88960097217849,8.69862775923547,23.3751425313569,66059.2014089222,52103.3639338288,,10.7037090599497,38944.3184262283,,1450,1028,,275,1161,1436,23206,,,,,,,201641,1336,8,0,410,1754,270552529,1697,72264,63709,80819,16.8959622659919,14.862053993161,18.9298705388228,24063,20209,27917,24.6057230799253,20.6769892625725,28.5344568972782,15920,22.9649155331237,44744.2290828614,42588.9213386969,46899.5368270259,211618,190805,20813,9.82873381735285,15916033,450993,35291.4477032727,17563615,86.0676796246114,15507313,-6.58482554452196,329.064394140318,186.481991635362,130.587138460037,87.2764406381252,71.5151687882948,37.6165726731616,12.6740747142278,7.25,0,0.447151100117265,351.029693701839,3.88960097217849,,,,
"FL-511 | 2011","Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2011,455139,2,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.0283603429132,1693.074345538,268.823989448244,446.16040374479,2.64754283856141,5.9340605224928,0,64710.0481437003,52641.6916492276,,10.3778797228789,39191.9434194342,,5611,4244,,364,2452,2816,24598,12.383376181725,9.36458655579045,,0.80177697587074,5.43361467429734,6.23539164948373,203065,1203,2,0,0,1205,173571507,1205,68899,59281,78517,16.0363271440153,13.7731978582367,18.299456429794,23602,19363,27841,24.1938785733589,19.8702730374677,28.5174841092501,15375,22.199184644691,45206.522099842,42195.9364875346,48217.1077121495,212667,192565,20102,9.45782321444658,16743276,455280,36775.5528728586,17843308,88.0324579985455,15981955,-5.30498641074485,311.550429626993,176.638780943843,123.666693427722,87.8527889282175,70.8278483214752,38.1602514982719,12.7786404518929,7.25,0,0.44616040374479,352.414637947263,2.64754283856141,0.934134533792067,0.717419786721516,,
"FL-511 | 2012","Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2012,461613,2,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.0424843230055,1693.074345538,272.647802629905,441.828977953394,3.23647730891461,7.32518116830266,1.87416331994645,69819.6135082266,51975.5730339442,,10.7560868101134,38352.0933112772,,5784,4312,,1567,3372,4939,25774,12.6181196707269,9.40665906268186,,3.41800224675804,7.35744544588,10.77544769261,203954,1460,2,4,28,1494,226595245,1494,69210,60195,78225,15.9152068940866,13.8494758596487,17.9809379285245,23826,19911,27741,24.3101793060421,20.3185999961006,28.3017586159835,16008,22.9045655126697,49787.2920758298,48061.8806272787,51512.7035243808,210655,192964,17691,8.39157930994144,17117794,461852,37062.981380507,17712991,87.5515780686419,16144510,-3.01456206822598,302.098587583105,171.380600697987,119.963938623912,87.8539172423654,69.4011977304806,37.1074059271806,12.7022870807895,7.67,0,0.441828977953394,357.113711965878,3.23647730891461,1.42254111983279,0.446931210615096,,
"FL-511 | 2013","Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2013,467086,2,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.0542708148034,1693.074345538,275.880383652955,439.156814804982,4.56232899294777,10.3888379711784,12.0131393711872,64832.3407049797,50464.1710427809,,10.7665354384253,38509.9259113461,,5694,4478,,843,3373,4216,27056,12.2619957299616,9.64262505031452,,1.81487128596532,7.26494071240455,9.07981199771326,205124,1865,6,4,256,2131,288307249,2131,71871,61994,81748,16.2951233819896,14.0324788154644,18.5577679485148,25056,20768,29344,25.5136758541254,21.1630975880245,29.8642541202263,16827,23.9197090043375,46908.6770744574,44493.2975512004,49324.0565977143,210772,195431,15341,7.29095027468175,17066474,467413,36512.757021191,18000040,88.425940948776,16702082,2.67709907811409,310.183238290165,175.947560620528,123.166666309844,88.4150828755304,67.8229268539916,36.3992963348271,12.8550054052798,7.79,0,0.439156814804982,360.916091988326,4.56232899293362,1.18584462644222,0.59037493786666,,
"FL-511 | 2014","Florida","FL","FL-511","Pensacola/Escambia, Santa Rosa Counties CoC",2014,470628,2,0,"FY2024 CoC boundaries and ACS 2024 tract-population shares",13.0618253768362,1693.074345538,277.972435906499,439.625351657785,3.87779732612594,8.82068632189464,9.64383561643836,68606.7693897526,51354.4610960006,,10.7857885604668,38576.3330014584,,5673,4340,,723,1538,2261,25919,12.0983832454866,9.25400911389885,,1.54005556719866,3.29192935939009,4.83198492347799,206900,1637,12,0,176,1825,262534222,1825,61884,51530,72238,13.8828747970796,11.5556949437772,16.210054650382,21057,16456,25658,21.2076977995359,16.5952862983078,25.8201093007641,14858,20.8731337701964,50441.5303721836,47983.2898425083,52899.7709018588,211223,197809,13414,6.35435970660479,17785943,471061,37757.1722464452,18171806,89.5328811630417,17222891,4.56570301809497,324.32809029637,183.994376790161,128.789144207314,89.0875884987719,67.0746742108488,34.7035384643966,12.5016105674778,7.93,0,0.439625351546827,362.2596577163,3.87779732612594,0.760584343662206,0.893786849933816,,
