"state","state_abbr","coc_number","coc_name","predictor_year","target_year","target_total_homeless","target_estimated_coc_population","target_homeless_rate_per_10k","state_florida","time_index","log_estimated_coc_population","population_density_per_sq_mile_derived","housing_units_per_1000_residents","permits_per_1000_housing_units","multifamily_permit_share_pct","net_migration_rate_per_1000","poverty_all_pct","real_median_household_income_2025_usd","homeownership_rate_pct","housing_cost_burdened_households_pct","income_inequality_top_bottom_quintile_ratio","annual_hpi_change_pct","real_gdp_per_capita_2017_usd","real_state_minimum_wage_2025_usd","medicaid_expansion_status","contains_split_county_flag","contributing_counties","population_allocation_method","target_definition"
"California","CA","CA-604","Bakersfield/Kern County CoC",2016,2017,810,887356,9.12824165273013,0,6,13.6886505761932,107.883004342238,335.62920613585,7.63087663754351,0.48758865248227,-3.533522645,22.4,66821.686103486,55.7129621469963,38.919724797709,14.2483912483912,3.01,49155.8698513096,13.4147767813952,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-604","Bakersfield/Kern County CoC",2017,2018,885,893758,9.90200926872822,0,7,13.6960026605888,108.679093065281,335.625160589436,8.86444451159933,2.04545454545455,-1.143528038,21.2,65547.9828789566,56.0950827720006,38.5990709357339,14.5447906937251,3.96,49061.2020707518,13.7915561924704,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-604","Bakersfield/Kern County CoC",2018,2019,1330,900202,14.7744617319224,0,8,13.7031914428697,109.463179219884,336.063005869598,8.16356426809252,8.40130505709625,-0.278477402,20.5,66144.0068274275,57.11263993,38.6035675788449,14.84796055,5.1,48766.4746498981,14.1042933179875,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-604","Bakersfield/Kern County CoC",2019,2020,1580,905960,17.440063578966,0,9,13.7103755724282,110.25240933239,336.477812757581,7.46455902647096,1.54798761609907,-0.234118932,19,67055.3046091996,57.709721614925,39.1218481605658,15.0916790001644,4.79,50112.79023572,15.1124735714226,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-604","Bakersfield/Kern County CoC",2021,2022,1603,917074,17.4795054706599,0,11,13.7242348288082,111.791065121249,333.533823054127,7.53191125943542,3.96860008722198,2.41817757,18.5,68825.8124188689,59.2703108869826,38.4821876284229,15.2218664226898,15.22,50795.4166493204,15.4461823955615,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-604","Bakersfield/Kern County CoC",2022,2023,1948,917599,21.2293169456375,0,12,13.7289445363347,112.318810707033,335.002409838246,8.7493734172683,6.8452380952381,0.6415865,17.8,72595.5262881334,59.943672600971,38.8261370887394,15.5481304133512,17.13,48452.7255740532,15.4034853675129,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-604","Bakersfield/Kern County CoC",2023,2024,2669,924648,28.8650383713586,0,13,13.7295168447973,112.383110180817,337.506906611712,7.91421264724117,5.54875560995512,-4.696204719,19,72312.334340474,60.35601027,39.5035361926747,15.2704554615075,4.78,51895.2474564881,16.377947020243,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-604","Bakersfield/Kern County CoC",2024,2025,2611,927068,28.1640613202052,0,14,13.7371694850221,113.24643778216,337.57927340999,10.3927058838606,2.25030826140567,2.644596517,18.6,73173.122280397,60.79766154,40.1621943860822,15.2474460839955,4.7,53930.9365884433,16.4214875725696,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-606","Long Beach CoC",2011,2012,3170,463314.753905908,68.4200097941146,0,1,13.040218842219,8905.34844739511,349.671573339576,2.86518846685633,73.2390096008085,-2.160638969,18.4,74776.5598404787,50.8697674031505,51.9185143938439,17.2967819790829,-4.74,61863.1558926817,11.4514534873146,0,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-606","Long Beach CoC",2012,2013,2847,465977.908772313,61.0973169844218,0,2,13.0461640745087,8958.45062346473,348.52544569279,3.28209150523099,72.6000879894413,-1.102370161,19.1,74225.413138526,50.2258495939902,52.1231000247606,17.6382386642658,-0.48,62312.2181708669,11.2188649909919,0,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-606","Long Beach CoC",2013,2014,2738,468197.072367937,58.4796480283908,0,3,13.0518956519383,9009.9442164751,347.652295465272,4.25342049736464,70.4656199242014,-1.268074006,19,75245.5056321164,49.6482000235034,51.8096078314507,17.900658388199,9.17,63535.2775653721,11.0567758032609,0,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-606","Long Beach CoC",2014,2015,2345,470311.591870333,49.8605613923828,0,4,13.056646716918,9052.85298924608,347.487149494545,5.06163157719741,70.9723087377541,-2.306245893,18.7,75739.9018635759,49.0729195136154,51.3750393217905,18.2536013400335,13.33,65182.9268790067,12.2411219475664,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-606","Long Beach CoC",2015,2016,2250,471257.865462045,47.7445612031109,0,5,13.0611528416983,9093.73840978334,347.448434452282,6.63867709312526,76.8516528392727,-2.202977637,16.7,80211.3947355778,48.6404539779084,50.4994262046072,18.5064902436982,5.64,67752.3026660991,12.226311332377,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-606","Long Beach CoC",2016,2017,1863,471164.739680326,39.5403102800944,0,6,13.063162830219,9112.03514041015,348.844336289946,5.84088985989637,70.623087756787,-3.985414581,16.3,82243.313491378,48.3578674221108,49.5261406294757,18.7569056231503,7.57,68824.7900452583,13.4147767813952,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-606","Long Beach CoC",2017,2018,1873,469774.847880553,39.8701635145064,0,7,13.0629652000181,9110.23450118969,350.630872161724,6.08975200364245,68.1839250950218,-5.864988004,14.9,85260.7138633944,48.6136358761313,48.63414881,18.8990630659003,6.86,71194.1491636456,13.7915561924704,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-606","Long Beach CoC",2018,2019,1894,468152.071677222,40.4569394131799,0,8,13.0600109405209,9083.36016370042,353.524144457969,6.17992687643432,66.4455450043164,-7.670182262,14.2,87172.2259560634,48.6290004245723,47.991865991556,18.9474594107035,6.71,73285.631205574,14.1042933179875,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-606","Long Beach CoC",2019,2020,2034,466165.652586636,43.632558270088,0,9,13.0565505976554,9051.98287565181,356.538584557372,6.02487225957714,65.1054950150707,-7.930984781,13.4,91582.8492156185,48.7191080454662,47.3482390382774,18.9140888538003,3.51,76379.2012773578,15.1124735714226,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-606","Long Beach CoC",2021,2022,3296,454601.361096671,72.5030825259475,0,11,13.0335134795307,8845.83448089146,369.127171988969,6.42971032061843,61.3124892630132,-18.48438541,14.1,91911.9142608504,49.5011193821608,46.7841436599072,19.1537697098185,11.55,78831.7196675501,15.4461823955615,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-606","Long Beach CoC",2022,2023,3447,453857.287499718,75.9489842939261,0,12,13.0271783841765,8789.97228646739,374.097350532245,7.38573093783564,62.9515500278448,-8.617822116,13.9,90721.0275698768,49.6977915843063,46.80646572,19.5159820163823,15.45,80543.653671195,15.4034853675129,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-606","Long Beach CoC",2023,2024,3376,454617.402793672,74.2602456319121,0,13,13.0255402862259,8775.58520614601,377.8378943769,6.60424280314021,54.4099481182574,-3.868982293,13.7,91398.4541486449,49.80947657,46.7924119425953,19.6572140484101,3.18,81630.2207897646,16.377947020243,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-606","Long Beach CoC",2024,2025,3652,452102.307194647,80.7781765738186,0,14,13.0272136708696,8790.28246167612,380.387958889176,5.34172592030099,47.604624160735,-0.756617736,13.3,93147.8092264814,49.7386904148125,47.1103698936816,20.0338853202899,6.02,83102.1063567656,16.4214875725696,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-607","Pasadena CoC",2011,2012,904,139276.219949153,64.9069884528767,0,1,11.8382764117382,5993.15984243119,349.671573339576,2.86518846685633,73.2390096008085,-2.160638969,18.4,74776.5598404787,50.8697674031505,51.9185143938439,17.2967819790829,-4.74,61863.1558926817,11.4514534873146,0,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-607","Pasadena CoC",2012,2013,772,140076.786172882,55.1126293722362,0,2,11.8442216140846,6028.8967741241,348.52544569279,3.28209150523099,72.6000879894413,-1.102370161,19.1,74225.413138526,50.2258495939902,52.1231000247606,17.6382386642658,-0.48,62312.2181708669,11.2188649909919,0,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-607","Pasadena CoC",2013,2014,666,140743.88497438,47.319995474136,0,3,11.8499531628149,6063.55115464557,347.652295465272,4.25342049736464,70.4656199242014,-1.268074006,19,75245.5056321164,49.6482000235034,51.8096078314507,17.900658388199,9.17,63535.2775653721,11.0567758032609,0,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-607","Pasadena CoC",2014,2015,632,141379.526902075,44.7023705516956,0,4,11.8547042041294,6092.42808578174,347.487149494545,5.06163157719741,70.9723087377541,-2.306245893,18.7,75739.9018635759,49.0729195136154,51.3750393217905,18.2536013400335,13.33,65182.9268790067,12.2411219475664,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-607","Pasadena CoC",2015,2016,530,141663.984514919,37.4124730300935,0,5,11.8592103065682,6119.94333259687,347.448434452282,6.63867709312526,76.8516528392727,-2.202977637,16.7,80211.3947355778,48.6404539779084,50.4994262046072,18.5064902436982,5.64,67752.3026660991,12.226311332377,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-607","Pasadena CoC",2016,2017,575,141635.990140148,40.5970261817663,0,6,11.8612202851556,6132.25674536091,348.844336289946,5.84088985989637,70.623087756787,-3.985414581,16.3,82243.313491378,48.3578674221108,49.5261406294757,18.7569056231503,7.57,68824.7900452583,13.4147767813952,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-607","Pasadena CoC",2017,2018,677,141218.177250793,47.94000412551,0,7,11.8610226559305,6131.04494340497,350.630872161724,6.08975200364245,68.1839250950218,-5.864988004,14.9,85260.7138633944,48.6136358761313,48.63414881,18.8990630659003,6.86,71194.1491636456,13.7915561924704,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-607","Pasadena CoC",2018,2019,542,140730.357397188,38.5133676929631,0,8,11.8580684110428,6112.9589357452,353.524144457969,6.17992687643431,66.4455450043164,-7.670182262,14.2,87172.2259560634,48.6290004245723,47.991865991556,18.9474594107035,6.71,73285.631205574,14.1042933179875,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-607","Pasadena CoC",2019,2020,527,140133.223505294,37.6070703875653,0,9,11.8546080853444,6091.84251297879,356.538584557371,6.02487225957714,65.1054950150707,-7.930984781,13.4,91582.8492156185,48.7191080454662,47.3482390382774,18.9140888538003,3.51,76379.2012773578,15.1124735714226,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-607","Pasadena CoC",2021,2022,512,136656.902512849,37.466091400093,0,11,11.8315710830361,5953.10787633234,369.127171988969,6.42971032061843,61.3124892630132,-18.48438541,14.1,91911.9142608504,49.5011193821608,46.7841436599072,19.1537697098185,11.55,78831.7196675502,15.4461823955615,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-607","Pasadena CoC",2022,2023,556,136433.227878977,40.7525357747308,0,12,11.8252360200013,5915.51349557227,374.097350532245,7.38573093783565,62.9515500278448,-8.617822116,13.9,90721.0275698768,49.6977915843063,46.80646572,19.5159820163823,15.45,80543.653671195,15.4034853675129,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-607","Pasadena CoC",2023,2024,556,136661.724778708,40.6843979834377,0,13,11.8235979304411,5905.8312161487,377.8378943769,6.60424280314021,54.4099481182574,-3.868982293,13.7,91398.4541486449,49.80947657,46.7924119425953,19.6572140484101,3.18,81630.2207897646,16.377947020243,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-607","Pasadena CoC",2024,2025,581,135905.666386676,42.7502410640444,0,14,11.8252713065138,5915.72223862327,380.387958889176,5.34172592030099,47.604624160735,-0.756617736,13.3,93147.8092264814,49.7386904148125,47.1103698936816,20.0338853202899,6.02,83102.1063567656,16.4214875725696,1,1,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-608","Riverside City & County CoC",2011,2012,6096,2261204,26.9590890516734,0,1,14.619336039664,305.91019884292,360.837843039833,4.04893957230595,29.5649509803922,7.187228196,16.9,75137.2806253291,68.8034234388035,50.7299956898383,12.5701894386233,-4.62,31651.953989107,11.4514534873146,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-608","Riverside City & County CoC",2012,2013,2978,2286755,13.0228205470197,0,2,14.6314084149961,309.625645241379,357.925246903862,5.0065361738301,21.42152023692,5.258411389,17.8,73506.0034209787,66.8949928204178,50.0550971266357,12.6271864067966,0.55,31345.4791664533,11.2188649909919,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-608","Riverside City & County CoC",2013,2014,2945,2316162,12.7150000733973,0,3,14.6426447773263,313.124332162843,355.715850626761,7.2826962203495,25.118163403106,4.797316774,17.4,74507.4658472487,65.6153371284343,48.5381773491303,12.8065690772704,15.6,32593.7761117304,11.0567758032609,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-608","Riverside City & County CoC",2014,2015,2372,2345816,10.1116200077073,0,4,14.6554224951639,317.15101942751,353.770591176265,8.25126008372082,22.7924863185919,6.19954694,17.1,77359.8103346372,64.6474492292772,47.1813061642463,13.1445711746408,18.52,33279.0329732609,12.2411219475664,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-608","Riverside City & County CoC",2015,2016,2165,2380081,9.09632907451469,0,5,14.6681443000379,321.211528290924,352.189600548381,7.45365371859613,19.3082169535564,6.456486925,16.2,78649.1438431074,64.0300516523816,45.5428432255736,13.3184566012389,5.58,34600.1519825934,12.226311332377,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-608","Riverside City & County CoC",2016,2017,2406,2414964,9.9628814342574,0,6,14.6826454988357,325.903419307478,349.638940859576,8.40694618520997,13.822184105203,8.423374441,15.3,80422.9282821426,63.5817189100362,44.1731057464239,13.5365728148203,6.63,35053.6424935178,13.4147767813952,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-608","Riverside City & County CoC",2017,2018,2316,2445789,9.46933688883219,0,7,14.6971953522102,330.679932785676,347.565015461928,9.53229674619977,12.8358955130609,8.794078054,12.9,83768.5988315233,64.351571035191,43.2326004680322,13.9969747172801,7.66,35555.5753861431,13.7915561924704,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-608","Riverside City & County CoC",2018,2019,2811,2470546,11.3780516533592,0,8,14.7098787370873,334.900786151655,346.579774461329,10.8911463427007,14.709705372617,7.915645992,12.7,85642.5512353035,65.3901761489628,42.5640005267769,14.4019450080459,7.1,36603.5769757938,14.1042933179875,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-608","Riverside City & County CoC",2019,2020,2884,2424446,11.8955010752972,0,9,14.7199501415759,338.290751010748,346.946788280809,10.4906037230443,20.9853202846975,5.480912102,11.3,91814.5738103803,66.35250419,41.896656172723,14.7415532534362,3.97,37783.6611969341,15.1124735714226,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-608","Riverside City & County CoC",2021,2022,3316,2479339,13.3745324862796,0,11,14.7135428137269,336.130139647835,350.362783922059,10.7713540582681,13.3743523316062,10.86076792,11.6,93496.9302082104,68.7409726581219,40.9163054462383,14.438733063941,17.28,38684.2517488214,15.4461823955615,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-608","Riverside City & County CoC",2022,2023,3725,2503742,14.8777310122209,0,12,14.7235029536903,339.494772540255,350.671287790818,11.8283985079931,16.7152858809802,7.798778543,10.9,95006.4972489098,69.35347878,40.4573798322038,13.923844014066,19.06,39141.1981958584,15.4034853675129,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-608","Riverside City & County CoC",2023,2024,4249,2529112,16.8003631314074,0,13,14.733297370152,342.836264338795,350.963877268505,14.7407089606167,30.5180267119586,7.260969669,11.3,95362.9739692869,69.7755046637751,40.4341850163444,13.5656580565806,3.13,39616.7236990368,16.377947020243,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-608","Riverside City & County CoC",2024,2025,3990,2544916,15.678317083943,0,14,14.7433792063463,346.310167011784,351.458931039827,10.7978701263052,14.9927068139196,7.26704967,9.8,95050.6490989529,70.1629068935567,41.0421034414884,13.3845860903508,5.78,40502.9311052901,16.4214875725696,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-609","San Bernardino City & County CoC",2011,2012,2532,2073512,12.2111663689431,0,1,14.5386184017564,102.501171598272,340.507475882255,2.09768186203467,21.875,0.388621722,19.4,73027.3503202914,64.507580812799,48.7341241384976,12.1475579930334,-5.53,35637.0543416943,11.4514534873146,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-609","San Bernardino City & County CoC",2012,2013,2321,2082738,11.1439845050122,0,2,14.5447548282414,103.132096640367,339.075443016486,2.69813974856239,24.4596731681603,-2.54212342,20.4,70963.5281423951,63.0542340818641,48.5821717146639,12.7512642962732,-1.01,35687.7974327203,11.2188649909919,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-609","San Bernardino City & County CoC",2013,2014,2315,2099181,11.0281104868994,0,3,14.5491944123444,103.590978346189,338.45495688848,4.85733700470838,31.5420560747664,-4.15518797,19.2,72023.8375824412,62.0139646682459,47.5766434555822,13.2752023546726,12.73,36612.2231954763,11.0567758032609,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-609","San Bernardino City & County CoC",2014,2015,2149,2115411,10.158782383187,0,4,14.557058303,104.408818351484,337.409685015251,4.80739364435735,32.5403817914831,-0.485901329,20.4,70659.8362553358,60.7741732807652,46.6086661578903,13.5591647331787,18.64,37758.9969938445,12.2411219475664,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-609","San Bernardino City & County CoC",2015,2016,1887,2131960,8.85101033790503,0,5,14.564760150546,105.216064187762,336.40460411712,5.29485662573739,18.3386411889597,-0.769232229,18.9,72713.9489307569,59.6810571661086,45.5512902072489,13.84773627856,6.03,39095.4059168627,12.226311332377,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-609","San Bernardino City & County CoC",2016,2017,1866,2150945,8.67525668950159,0,6,14.5725527714176,106.039176408623,335.450008442935,5.48823629758685,24.6369426751592,-0.180346855,17.6,75382.9966453724,59.1156124556686,44.56939011,13.9030318009557,6.78,39916.5774103668,13.4147767813952,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-609","San Bernardino City & County CoC",2017,2018,2118,2166753,9.77499511942524,0,7,14.5814183033322,106.983450111749,334.351180527629,9.28151997230144,33.6629213483146,1.357956807,16,79163.5325447803,59.35229688,43.2344100071602,13.6175744483876,7.41,40615.1800210037,13.7915561924704,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-609","San Bernardino City & County CoC",2018,2019,2607,2180085,11.9582493343149,0,8,14.5887407530777,107.769706561527,335.016497034964,7.68289759718308,25.3720638336023,0.750399866,14.9,81176.6190874353,59.3172473979908,42.5643137855024,13.3811493252068,7,41566.5068727433,14.1042933179875,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-609","San Bernardino City & County CoC",2019,2020,3125,2183200,14.3138512275559,0,9,14.5948748835284,108.43281201373,335.49150606513,7.66611977030353,22.8999464954521,-0.345998632,13.3,84879.2078138949,60.020609557754,41.5608485647471,12.9869779367114,4.41,43411.7487235905,15.1124735714226,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-609","San Bernardino City & County CoC",2021,2022,3333,2196267,15.1757504893531,0,11,14.5994714607615,108.932379307605,336.871481086274,8.59591863289382,28.6818038473668,0.205335569,13.2,88183.4434641372,61.1636001754749,40.3179531334944,13.0315404449241,17.37,45651.7755218572,15.4461823955615,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-609","San Bernardino City & County CoC",2022,2023,4195,2203706,19.0361146178301,0,12,14.6022701142381,109.237670431639,338.469320897687,8.69420166835044,29.9860745783692,-0.339230658,13.5,86676.5124119498,62.122172506625,40.6238848117174,13.2124499332443,18.55,46065.5319214819,15.4034853675129,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-609","San Bernardino City & County CoC",2023,2024,4255,2218764,19.1773437823942,0,13,14.6056515003087,109.60767054107,339.763561927045,9.76975955573304,46.4114832535885,-0.757731922,13.2,89366.5320763915,62.7024861531008,40.9862534787975,13.19161613,2.65,46160.078244097,16.377947020243,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-609","San Bernardino City & County CoC",2024,2025,3837,2224091,17.2519919373803,0,14,14.6124612927464,110.35662357882,340.183543630598,8.24868472827433,36.7651782846129,2.790295921,12.6,89974.3567530823,63.4859398738079,41.4143517744382,13.4550617412598,5.26,47487.7384577658,16.4214875725696,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2011,2012,1926,833516,23.1069349598568,0,1,13.6293014544431,447.382708910447,340.153403389234,2.01160925198593,45.2464788732394,-1.099567664,11.5,105953.141959693,65.76329528,47.2907047819685,12.547164711606,-5.96,60959.6555882576,11.4514534873146,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2012,2013,1674,838136,19.9728922275144,0,2,13.6334093768858,449.224304571141,339.455991246719,2.0004099780167,47.3498233215548,-2.475332334,11.6,99627.7281943793,64.9681410752433,46.9202038910744,12.7000217060994,-1.11,59727.5885731836,11.2188649909919,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2013,2014,1428,842297,16.9536398681225,0,3,13.638936850589,451.714258317823,338.288774136894,3.53046569699364,50.949050949051,-0.562317994,12,105748.385879362,63.98458893,45.8066776335831,12.8431276526281,9.51,60112.494123655,11.0567758032609,0,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2014,2015,1417,845802,16.7533299755735,0,4,13.6438891498497,453.956833542918,337.835704033138,4.6176877824556,52.283105022831,-0.866443351,11.5,101964.465449246,63.5488892720706,44.4736712065289,13.0040409482759,13.23,59436.7296221484,12.2411219475664,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
"California","CA","CA-611","Oxnard, San Buenaventura/Ventura County CoC",2015,2016,1271,847323,15.0001829290601,0,5,13.648041750952,455.845856894026,337.98690473657,5.01276804141743,46.3363572923936,-1.324566865,9.9,107707.010443057,63.07073811,43.6593002608594,12.9033320933199,3.73,59531.6417102631,12.226311332377,1,0,1,"FY2024 CoC boundaries and ACS 2024 tract-population shares","Next-year PIT homelessness per 10,000 estimated CoC residents"
