RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31
56,11,Virginia,state,,235933.0,239117.0,244117.0,245150.0,242667.0,232333.0,222983.0,214650.0,211650.0,207167.0,205167.0,203867.0,208033.0,215033.0,222333.0,226083.0,227750.0,224750.0,220317.0,213650.0,212317.0,211650.0,211650.0,212650.0,217300.0,222300.0,227967.0,234458.0,237792.0,233625.0,224167.0,218167.0,217000.0,212000.0,206300.0,201300.0,206300.0,212000.0,222333.0,229000.0,232000.0,223667.0,212000.0,205000.0,202333.0,198458.0,195792.0,198458.0,211667.0,225500.0,237833.0,241833.0,239667.0,233000.0,226000.0,224333.0,222000.0,217333.0,212835.0,214502.0,225835.0,239667.0,256300.0,261633.0,259633.0,245333.0,235333.0,227667.0,226317.0,221317.0,218233.0,218917.0,228917.0,240000.0,252221.0,255554.0,253938.0,241718.0,234051.0,229000.0,230667.0,229667.0,229667.0,231000.0,239167.0,250000.0,260300.0,264133.0,259967.0,248333.0,238333.0,230000.0,231333.0,231000.0,232633.0,231967.0,238967.0,249000.0,260667.0,265500.0,262167.0,252641.0,245141.0,242141.0,241000.0,238667.0,238333.0,240000.0,250000.0,260000.0,271667.0,275667.0,272083.0,260417.0,249750.0,246667.0,248000.0,249000.0,248967.0,251467.0,260467.0,268833.0,280000.0,281000.0,277667.0,266000.0,257562.0,254529.0,254362.0,255133.0,253500.0,257000.0,266583.0,279583.0,290583.0,292667.0,290000.0,280633.0,273300.0,267633.0,267667.0,263667.0,263667.0,268667.0,283317.0,294650.0,299650.0,304667.0,309000.0,312333.0,311000.0,310333.0,306667.0,299667.0,296333.0,300000.0,313667.0,328667.0,342000.0,345000.0,340000.0,331633.0,326633.0,326633.0,324997.0,319413.0,314413.0,321083.0,338333.0,358333.0,368333.0,366608.0,355027.0,343360.0,335585.0,330467.0,325433.0,319933.0,321633.0,327000.0,342000.0,358333.0,372167.0,375500.0,370833.0,361667.0,355000.0,348333.0,343667.0,337500.0,337500.0,346500.0,362667.0,379333.0,392212.0,397212.0,393545.0,387192.0,383858.0,382525.0,380333.0,373667.0,372000.0,375000.0,386667.0,400000.0,411417.0,414083.0,410417.0,402333.0,399667.0,397667.0,392667.0,382667.0,378333.0,383333.0,398333.0,413917.0
59,12,Washington,state,,264000.0,263760.0,263853.0,263187.0,260760.0,254974.0,250307.0,244641.0,242000.0,239667.0,239667.0,238000.0,236667.0,234167.0,236593.0,236687.0,238520.0,235427.0,233633.0,229633.0,227060.0,226122.0,227216.0,228882.0,230187.0,231760.0,231667.0,234667.0,233333.0,231667.0,225039.0,222355.0,221322.0,217950.0,216608.0,212475.0,212142.0,209500.0,209667.0,210093.0,209912.0,206579.0,201485.0,197333.0,195667.0,192333.0,189967.0,189893.0,197710.0,206077.0,216022.0,219872.0,221539.0,220167.0,219967.0,220060.0,218320.0,213447.0,210687.0,213927.0,223167.0,232483.0,238483.0,243650.0,245116.0,243782.0,239272.0,234489.0,230703.0,225880.0,225973.0,228427.0,235093.0,241130.0,247797.0,252370.0,252906.0,250906.0,248000.0,245740.0,244343.0,241784.0,242377.0,244774.0,253333.0,263167.0,270833.0,274724.0,273558.0,271058.0,267833.0,266500.0,266906.0,264573.0,263313.0,266073.0,273406.0,284000.0,291650.0,298283.0,299523.0,296206.0,292906.0,291573.0,291463.0,289730.0,288157.0,292434.0,301667.0,311667.0,320833.0,326333.0,328467.0,326800.0,325467.0,326333.0,326243.0,321243.0,322576.0,329333.0,343133.0,350800.0,355706.0,356573.0,353368.0,348368.0,343668.0,341540.0,339800.0,337633.0,340967.0,347467.0,359667.0,370974.0,379624.0,382957.0,381633.0,376650.0,373317.0,371667.0,373333.0,370000.0,372417.0,380084.0,391750.0,397667.0,403200.0,413200.0,424200.0,431633.0,433383.0,433183.0,428383.0,425967.0,428500.0,444167.0,466500.0,489833.0,506667.0,515000.0,515667.0,510667.0,509000.0,506667.0,505333.0,498667.0,503667.0,522300.0,550633.0,572300.0,579667.0,571333.0,554667.0,538917.0,531917.0,523583.0,512667.0,498000.0,499667.0,505000.0,519992.0,531658.0,543325.0,549667.0,549333.0,546000.0,541333.0,536033.0,527700.0,521033.0,520000.0,531996.0,552330.0,572163.0,583500.0,586500.0,582333.0,576083.0,574417.0,573750.0,568333.0,554000.0,549000.0,554000.0,570000.0,579667.0,591333.0,589667.0,586667.0,575000.0,571667.0,566667.0,558333.0,542352.0,540510.0,550510.0,569492.0,579667.0
8,13,Arizona,state,,207342.0,205008.0,201000.0,194667.0,186317.0,177983.0,170983.0,163167.0,154833.0,144500.0,136167.0,129500.0,126500.0,126000.0,128500.0,131833.0,134167.0,135000.0,133667.0,133667.0,131967.0,130300.0,128300.0,128333.0,130735.0,132569.0,132569.0,131167.0,127667.0,125967.0,123967.0,122633.0,119333.0,115667.0,113967.0,113133.0,114133.0,113833.0,114667.0,114333.0,114000.0,113967.0,113633.0,115133.0,116133.0,118433.0,119600.0,123300.0,128000.0,135000.0,139000.0,141000.0,141317.0,142317.0,143983.0,146333.0,148300.0,148967.0,149633.0,152667.0,158333.0,163350.0,167892.0,171225.0,172175.0,171633.0,170300.0,170333.0,170833.0,170833.0,170833.0,172000.0,174000.0,177100.0,178433.0,181100.0,182333.0,182833.0,181500.0,179833.0,179333.0,179122.0,181122.0,183789.0,187333.0,191935.0,195601.0,198101.0,197167.0,196108.0,195942.0,195975.0,198367.0,198650.0,198617.0,197950.0,201000.0,206000.0,210667.0,211667.0,213333.0,212667.0,214330.0,212663.0,212663.0,212167.0,213992.0,215658.0,218298.0,221473.0,224640.0,226467.0,226467.0,226600.0,227133.0,228800.0,229500.0,230000.0,231667.0,234967.0,238300.0,241633.0,245000.0,247333.0,247333.0,245333.0,244667.0,244667.0,245000.0,245833.0,246206.0,247873.0,250039.0,254667.0,259667.0,262667.0,263000.0,262300.0,262967.0,263967.0,266000.0,267667.0,271333.0,276333.0,279667.0,280000.0,281967.0,287967.0,297633.0,303333.0,308333.0,311667.0,313333.0,315667.0,319500.0,328167.0,337833.0,349000.0,359667.0,368333.0,375000.0,380533.0,385533.0,390533.0,393333.0,396667.0,403333.0,413333.0,424000.0,432333.0,437333.0,435000.0,425667.0,415125.0,408458.0,403208.0,397050.0,391717.0,389600.0,392300.0,395967.0,404333.0,410833.0,414833.0,409830.0,406997.0,406330.0,409933.0,407933.0,407267.0,410333.0,417667.0,425000.0,430000.0,431667.0,428933.0,422267.0,419733.0,419133.0,424133.0,423333.0,425000.0,425000.0,428333.0,426667.0,426667.0,425000.0,425885.0,420885.0,421885.0,423583.0,426917.0,425917.0,423333.0,424667.0,426333.0,428000.0,428983.0
26,14,Massachusetts,state,,281333.0,286667.0,296000.0,301000.0,301833.0,289183.0,277517.0,263350.0,256667.0,248333.0,240000.0,235167.0,240167.0,252500.0,270000.0,280000.0,286833.0,279167.0,269833.0,259000.0,259000.0,261667.0,260000.0,258792.0,260458.0,268792.0,283333.0,293000.0,301333.0,290333.0,280667.0,274000.0,270000.0,266000.0,255667.0,252333.0,254667.0,268000.0,287200.0,298867.0,300700.0,290833.0,277500.0,267667.0,261000.0,257667.0,249667.0,248667.0,257000.0,273000.0,293000.0,303667.0,305667.0,292333.0,279300.0,274300.0,275967.0,271833.0,265167.0,262667.0,274167.0,289167.0,308417.0,321750.0,328417.0,320833.0,309167.0,297500.0,293333.0,293333.0,286667.0,286000.0,288000.0,306333.0,322000.0,333333.0,335500.0,325467.0,314967.0,306800.0,307833.0,310000.0,305000.0,300667.0,299000.0,310875.0,327542.0,340875.0,346667.0,336667.0,327250.0,320583.0,320917.0,318667.0,305333.0,300000.0,303333.0,320000.0,337121.0,349454.0,354454.0,345667.0,336333.0,332967.0,331300.0,331300.0,319667.0,319217.0,321217.0,339550.0,356667.0,368333.0,370000.0,361667.0,355000.0,352667.0,352687.0,351987.0,345987.0,345933.0,351633.0,366633.0,385000.0,396667.0,398333.0,385000.0,373333.0,368333.0,364000.0,362333.0,354000.0,359167.0,362500.0,377833.0,393957.0,407291.0,410957.0,400667.0,390667.0,382700.0,384200.0,384200.0,376500.0,380000.0,393333.0,410600.0,420600.0,430600.0,446667.0,455833.0,452500.0,446867.0,441033.0,437700.0,433000.0,436333.0,458000.0,485000.0,513333.0,521483.0,524483.0,509483.0,498833.0,491833.0,490167.0,487333.0,475500.0,480500.0,502500.0,536667.0,569967.0,577300.0,572300.0,549000.0,533333.0,524000.0,513333.0,503333.0,489333.0,498667.0,517000.0,544333.0,568667.0,584667.0,590667.0,574167.0,561760.0,551760.0,543594.0,538333.0,530000.0,541667.0,555000.0,582583.0,608417.0,623417.0,622667.0,605167.0,593500.0,586667.0,585000.0,580000.0,569000.0,569500.0,581167.0,609333.0,632167.0,642167.0,640667.0,624000.0,614833.0,605833.0,603317.0,595784.0,580784.0,583300.0,596667.0,626633.0
53,15,Tennessee,state,,116937.0,120045.0,122408.0,124742.0,123333.0,120000.0,115667.0,111667.0,108333.0,106000.0,106000.0,107667.0,110850.0,114850.0,119850.0,122500.0,122467.0,120083.0,118083.0,116450.0,113500.0,110163.0,107496.0,109496.0,112333.0,117833.0,120467.0,120467.0,117633.0,114167.0,113217.0,111550.0,112383.0,111667.0,110000.0,109000.0,109000.0,112667.0,115214.0,118547.0,119214.0,116681.0,113347.0,110681.0,110000.0,107000.0,105667.0,106950.0,112283.0,117783.0,121500.0,122500.0,121000.0,119333.0,117833.0,116833.0,115150.0,112200.0,110534.0,111384.0,116833.0,123500.0,129333.0,133047.0,131780.0,127780.0,123067.0,121833.0,121333.0,118667.0,117833.0,119000.0,124000.0,129000.0,133967.0,138000.0,138000.0,135367.0,132000.0,129967.0,129633.0,128300.0,128667.0,130000.0,134167.0,140167.0,145133.0,148633.0,146867.0,143901.0,140567.0,138667.0,136667.0,135833.0,135167.0,138167.0,141833.0,148500.0,153500.0,158000.0,159300.0,157967.0,156300.0,153350.0,152683.0,150117.0,150100.0,150600.0,154833.0,159333.0,165742.0,170742.0,172908.0,171667.0,168667.0,168667.0,168333.0,167833.0,167167.0,169500.0,172000.0,177333.0,181633.0,185967.0,184633.0,181167.0,178167.0,178167.0,178000.0,177667.0,176333.0,177000.0,181667.0,189633.0,199731.0,205064.0,205098.0,199967.0,197267.0,195933.0,196467.0,194167.0,194567.0,197400.0,202733.0,207000.0,211967.0,219300.0,224300.0,226000.0,225950.0,225950.0,225833.0,222550.0,221217.0,223000.0,230333.0,240000.0,252665.0,260998.0,265998.0,265000.0,266667.0,270000.0,272667.0,271500.0,271500.0,274167.0,285333.0,295445.0,306778.0,306778.0,303333.0,295000.0,290000.0,284667.0,278000.0,272750.0,272817.0,279150.0,287733.0,298317.0,306983.0,311983.0,308333.0,303300.0,297675.0,292342.0,287375.0,285633.0,287633.0,294300.0,302500.0,314167.0,322500.0,325000.0,321667.0,316667.0,313333.0,311667.0,310000.0,306667.0,306667.0,310000.0,318333.0,325000.0,328333.0,330667.0,330267.0,328600.0,326267.0,325000.0,325000.0,321667.0,319125.0,319092.0,326759.0,337300.0
22,16,Indiana,state,,106609.0,110776.0,114922.0,116697.0,115831.0,111408.0,108300.0,103667.0,100333.0,93000.0,90167.0,91333.0,96667.0,104133.0,109633.0,114300.0,114173.0,112473.0,110306.0,108133.0,104833.0,99333.0,95667.0,97433.0,103730.0,110563.0,113797.0,114500.0,112633.0,109698.0,107792.0,107208.0,106811.0,103050.0,99065.0,98232.0,102565.0,107167.0,111000.0,113500.0,113500.0,112133.0,108300.0,106600.0,104133.0,100549.0,97249.0,98083.0,104000.0,111667.0,116333.0,118333.0,118233.0,117233.0,115701.0,114468.0,112134.0,107917.0,102750.0,102417.0,107167.0,115167.0,120833.0,124833.0,124667.0,122000.0,118000.0,115633.0,114467.0,109300.0,105708.0,105042.0,110208.0,116633.0,122542.0,127208.0,128408.0,127000.0,125167.0,122167.0,120500.0,116000.0,114667.0,115000.0,120333.0,126333.0,132633.0,136100.0,136267.0,132300.0,128500.0,125967.0,124133.0,121633.0,119333.0,121167.0,125333.0,131967.0,136633.0,139967.0,139333.0,137715.0,135476.0,133976.0,132260.0,128615.0,126415.0,126082.0,130300.0,135658.0,141325.0,144658.0,144667.0,142000.0,140167.0,139833.0,139331.0,137831.0,137797.0,139633.0,143633.0,148667.0,153333.0,156667.0,156667.0,154833.0,152414.0,150048.0,147881.0,146300.0,145667.0,148000.0,151667.0,157333.0,162167.0,166333.0,167000.0,166050.0,163883.0,162217.0,160633.0,157300.0,155633.0,157333.0,163300.0,169133.0,172467.0,176575.0,180075.0,182742.0,182599.0,181599.0,179432.0,175500.0,172167.0,172042.0,177042.0,185375.0,194333.0,201000.0,204333.0,205000.0,203333.0,201667.0,200000.0,196667.0,196333.0,196567.0,204900.0,213567.0,223333.0,226667.0,225000.0,220000.0,216667.0,212500.0,207467.0,200133.0,200300.0,204467.0,212800.0,220497.0,228697.0,234664.0,235300.0,231300.0,225967.0,220633.0,215633.0,214000.0,214333.0,221000.0,227055.0,236055.0,242722.0,246928.0,246262.0,242928.0,240667.0,239633.0,236967.0,232283.0,229983.0,232650.0,239333.0,245000.0,250000.0,253333.0,254667.0,253000.0,251333.0,246667.0,244650.0,237983.0,237983.0,240000.0,248333.0,257700.0
27,17,Maryland,state,,261300.0,262967.0,264633.0,269333.0,267667.0,263350.0,252350.0,245683.0,241667.0,236667.0,234060.0,232393.0,233364.0,235971.0,239971.0,245333.0,245333.0,239667.0,233000.0,228000.0,227127.0,221769.0,219402.0,215275.0,219300.0,221667.0,225000.0,228333.0,225333.0,222542.0,215875.0,217208.0,216667.0,215667.0,212300.0,207300.0,206633.0,208333.0,216333.0,221333.0,224000.0,219333.0,212667.0,210000.0,208333.0,206667.0,200000.0,200667.0,209000.0,223667.0,234667.0,241000.0,238000.0,233000.0,226667.0,225000.0,223333.0,217667.0,211333.0,211333.0,219333.0,232333.0,243000.0,253333.0,255000.0,249333.0,241633.0,236633.0,236633.0,229417.0,226083.0,224417.0,231667.0,243333.0,253333.0,260000.0,256667.0,250000.0,243000.0,238000.0,237667.0,230667.0,227000.0,225667.0,232333.0,243000.0,251333.0,259667.0,258000.0,253000.0,245300.0,239967.0,238300.0,234233.0,231567.0,231533.0,238967.0,250633.0,260667.0,269000.0,268667.0,263667.0,257333.0,252000.0,248667.0,244175.0,242342.0,242675.0,248167.0,258333.0,268000.0,273333.0,272333.0,267000.0,263667.0,262167.0,264133.0,262539.0,261673.0,262143.0,268703.0,277070.0,284967.0,287833.0,289167.0,284167.0,278000.0,271667.0,269633.0,264633.0,261967.0,263167.0,272833.0,285467.0,294633.0,301300.0,300667.0,297667.0,290333.0,286833.0,285667.0,283667.0,282167.0,286333.0,299666.0,307000.0,312000.0,315000.0,322750.0,326083.0,326083.0,325000.0,321333.0,313000.0,305000.0,303667.0,312000.0,325000.0,338000.0,346333.0,349667.0,348333.0,345833.0,340833.0,338167.0,332333.0,329000.0,330667.0,340667.0,357333.0,366667.0,371667.0,367367.0,362700.0,354283.0,346917.0,339083.0,332500.0,332500.0,338333.0,351667.0,365333.0,377000.0,385333.0,386667.0,383333.0,375000.0,368667.0,363667.0,358300.0,357967.0,362967.0,376000.0,388667.0,397000.0,402667.0,401667.0,400000.0,394488.0,389488.0,386154.0,376667.0,373333.0,371667.0,385000.0,398333.0,413333.0,421667.0,421767.0,414313.0,409280.0,404180.0,403300.0,393933.0,392267.0,392267.0,403333.0,416667.0
32,18,Missouri,state,,123317.0,127667.0,131000.0,133833.0,132833.0,128885.0,124654.0,119742.0,116690.0,112421.0,112333.0,114000.0,118000.0,121867.0,125700.0,129367.0,128833.0,127000.0,124500.0,123667.0,121633.0,117967.0,114967.0,116167.0,119667.0,124833.0,127833.0,128483.0,126267.0,122271.0,119588.0,117138.0,116633.0,114300.0,112300.0,109633.0,110667.0,114189.0,118489.0,122489.0,122467.0,118167.0,114833.0,113833.0,114500.0,110500.0,107000.0,106333.0,111967.0,118633.0,123924.0,125624.0,124624.0,122667.0,119333.0,117275.0,116275.0,113242.0,109840.0,109513.0,114880.0,124086.0,130946.0,136779.0,135367.0,132333.0,128083.0,126417.0,125239.0,121872.0,118539.0,118516.0,121800.0,129200.0,135567.0,141067.0,141333.0,137667.0,133667.0,131000.0,131300.0,129267.0,127600.0,128300.0,133300.0,141633.0,146633.0,149500.0,147833.0,143833.0,140967.0,137633.0,137967.0,134667.0,133000.0,132333.0,137000.0,144633.0,151467.0,155133.0,154167.0,151167.0,147833.0,146237.0,144037.0,141037.0,138385.0,138752.0,143227.0,148808.0,154475.0,157667.0,157783.0,155117.0,152117.0,151467.0,150800.0,149133.0,148000.0,149500.0,153800.0,159967.0,164133.0,166500.0,165116.0,162749.0,160249.0,159100.0,157467.0,157467.0,155800.0,157467.0,159967.0,166167.0,172800.0,175467.0,174300.0,170167.0,168500.0,166833.0,165701.0,162367.0,160701.0,162667.0,169333.0,176000.0,181833.0,187167.0,190467.0,192511.0,192844.0,193544.0,190833.0,185800.0,183467.0,183967.0,190000.0,197370.0,206703.0,212703.0,215333.0,215333.0,212833.0,211732.0,210060.0,206560.0,204328.0,205967.0,214967.0,224933.0,236300.0,239718.0,238085.0,231752.0,228000.0,224667.0,219305.0,212972.0,210638.0,213333.0,221121.0,230454.0,239787.0,245833.0,248800.0,245467.0,241633.0,235833.0,230833.0,225833.0,221667.0,225000.0,233639.0,244639.0,254639.0,258917.0,259583.0,254583.0,251667.0,249967.0,246633.0,243133.0,241167.0,244500.0,249983.0,258650.0,266983.0,271667.0,271633.0,268300.0,268267.0,266633.0,264917.0,258842.0,256175.0,256892.0,263667.0,273000.0
60,19,Wisconsin,state,,145333.0,148633.0,152100.0,154133.0,154167.0,148333.0,144028.0,137479.0,134146.0,129285.0,128833.0,130500.0,132500.0,136300.0,139633.0,143133.0,143833.0,140500.0,137333.0,134500.0,132800.0,131267.0,129933.0,130967.0,132333.0,135633.0,139633.0,141900.0,141933.0,137900.0,135133.0,132133.0,130500.0,128000.0,123500.0,121744.0,121578.0,126244.0,131000.0,134271.0,136104.0,133121.0,130017.0,126850.0,123817.0,120483.0,115317.0,115667.0,119833.0,127167.0,133500.0,136983.0,138317.0,135483.0,132800.0,129133.0,127633.0,124333.0,121967.0,123300.0,128633.0,135167.0,142500.0,147167.0,149967.0,145933.0,140600.0,134633.0,131927.0,128927.0,128427.0,129500.0,133833.0,139333.0,145333.0,149417.0,151083.0,148417.0,145000.0,141667.0,139833.0,137717.0,136658.0,138458.0,143808.0,150200.0,156567.0,159667.0,159333.0,154667.0,151667.0,148333.0,146667.0,143667.0,142283.0,144283.0,149450.0,155800.0,161967.0,164467.0,166133.0,162633.0,160800.0,157333.0,156000.0,153167.0,151667.0,151933.0,156900.0,162400.0,169239.0,172606.0,175406.0,171633.0,168467.0,164483.0,164117.0,162283.0,161267.0,162967.0,167933.0,173633.0,180600.0,183967.0,184933.0,179967.0,176283.0,174483.0,172317.0,168333.0,165500.0,167667.0,175433.0,183667.0,191667.0,194233.0,194333.0,189500.0,186167.0,183167.0,182333.0,180767.0,178750.0,181417.0,187650.0,194333.0,199333.0,203333.0,208000.0,206300.0,203267.0,198267.0,196617.0,192483.0,189483.0,191167.0,198667.0,210150.0,221817.0,229317.0,232500.0,229167.0,226667.0,223333.0,221000.0,216667.0,214083.0,218083.0,226983.0,239567.0,249217.0,253983.0,253983.0,251000.0,246000.0,241333.0,234667.0,230333.0,228898.0,233898.0,242231.0,252500.0,263467.0,271800.0,274300.0,271667.0,266667.0,261667.0,255000.0,250000.0,248333.0,255000.0,266633.0,279633.0,289633.0,296333.0,298333.0,293333.0,289150.0,285817.0,282817.0,276667.0,273333.0,274650.0,283317.0,294983.0,306167.0,311833.0,312500.0,309667.0,306995.0,302962.0,296295.0,289967.0,285000.0,290000.0,298333.0,311667.0
10,20,Colorado,state,,197816.0,200300.0,204300.0,206667.0,205000.0,200000.0,194825.0,187658.0,181958.0,173800.0,171900.0,173567.0,180400.0,187800.0,193500.0,198333.0,200000.0,197667.0,196667.0,193333.0,193833.0,190300.0,191283.0,192950.0,197483.0,200817.0,202747.0,206747.0,208430.0,207667.0,205333.0,201000.0,198667.0,192000.0,191083.0,188583.0,190250.0,192500.0,196333.0,199417.0,199417.0,197750.0,195000.0,193667.0,190667.0,188333.0,185167.0,189333.0,199667.0,212367.0,222533.0,225867.0,224667.0,221667.0,219967.0,219133.0,215800.0,212500.0,211800.0,216467.0,224800.0,233000.0,239000.0,242000.0,240333.0,238000.0,233333.0,231000.0,228983.0,225950.0,226450.0,229133.0,237000.0,243833.0,249833.0,252333.0,252217.0,249617.0,248117.0,248233.0,249167.0,249017.0,250683.0,255017.0,262667.0,270333.0,277000.0,280300.0,279300.0,275233.0,273600.0,273433.0,274833.0,274833.0,275667.0,280000.0,286333.0,295333.0,302667.0,306333.0,306000.0,303667.0,303667.0,304333.0,304833.0,303833.0,303483.0,307400.0,315066.0,323750.0,330333.0,332000.0,332000.0,328333.0,329167.0,329167.0,332067.0,330400.0,333720.0,339153.0,349987.0,358000.0,363333.0,363333.0,361667.0,356333.0,353000.0,350000.0,350000.0,348333.0,349000.0,351333.0,359633.0,368967.0,375967.0,377667.0,376000.0,373333.0,371667.0,369967.0,369933.0,368267.0,369967.0,378333.0,386633.0,389967.0,390967.0,399317.0,409983.0,417317.0,420667.0,421667.0,420000.0,415000.0,416667.0,427333.0,446467.0,463867.0,477367.0,484900.0,487500.0,486667.0,485000.0,486667.0,486667.0,483333.0,488333.0,500333.0,525333.0,541000.0,550667.0,544000.0,535000.0,523333.0,516667.0,508333.0,498333.0,489836.0,489836.0,498836.0,510667.0,519000.0,526667.0,530567.0,533233.0,528233.0,526000.0,516665.0,509665.0,500998.0,504333.0,516333.0,531667.0,541667.0,546667.0,545000.0,542250.0,537917.0,536250.0,537333.0,533333.0,530267.0,528600.0,535267.0,544983.0,549983.0,554133.0,550817.0,547483.0,540833.0,540833.0,539167.0,535000.0,525833.0,524500.0,531167.0,541667.0,552500.0
31,21,Minnesota,state,,179167.0,181167.0,182133.0,181633.0,180300.0,175000.0,169933.0,163933.0,159400.0,154467.0,151800.0,152083.0,153083.0,155750.0,159000.0,162333.0,163168.0,161834.0,159501.0,156500.0,153167.0,149833.0,148667.0,150333.0,154000.0,155500.0,157167.0,158133.0,159133.0,155967.0,152667.0,148500.0,145000.0,140283.0,136950.0,134950.0,135333.0,137000.0,140667.0,143667.0,144333.0,142667.0,139063.0,136063.0,132729.0,131000.0,129667.0,132167.0,137800.0,144767.0,152233.0,155600.0,157633.0,155000.0,152667.0,150667.0,148333.0,146000.0,143584.0,147084.0,152751.0,160333.0,167500.0,172833.0,176000.0,172000.0,168333.0,164000.0,162000.0,158667.0,158000.0,160000.0,165000.0,171667.0,178300.0,182467.0,183133.0,179800.0,175633.0,171300.0,169333.0,169483.0,171150.0,175817.0,182333.0,189300.0,194598.0,196265.0,194631.0,190833.0,186867.0,185033.0,183200.0,183500.0,183333.0,187317.0,190983.0,196317.0,201667.0,206633.0,208300.0,204967.0,201197.0,197530.0,194197.0,190500.0,188500.0,191833.0,199333.0,208161.0,215161.0,217827.0,219000.0,215333.0,211000.0,206667.0,204833.0,203833.0,205500.0,209833.0,217500.0,223500.0,228667.0,229667.0,230167.0,226500.0,224000.0,220833.0,219167.0,219000.0,219000.0,224276.0,229276.0,237276.0,243000.0,247000.0,247333.0,243667.0,239150.0,236333.0,235433.0,234617.0,234933.0,239500.0,249133.0,254025.0,256692.0,258392.0,263500.0,265833.0,267500.0,268300.0,266300.0,261267.0,257867.0,260867.0,269900.0,280000.0,292333.0,298300.0,301633.0,298300.0,295000.0,291267.0,286767.0,281767.0,278833.0,282833.0,296167.0,309500.0,320000.0,321633.0,318633.0,311633.0,304967.0,297133.0,288450.0,282650.0,283150.0,287091.0,294591.0,303925.0,317333.0,323667.0,326333.0,321333.0,316000.0,307667.0,299500.0,295167.0,295667.0,302167.0,313133.0,322633.0,332600.0,334967.0,336633.0,331667.0,328333.0,323333.0,320000.0,316549.0,316549.0,318549.0,325833.0,332833.0,342833.0,346500.0,347833.0,344167.0,340000.0,336667.0,331167.0,324467.0,318467.0,320633.0,329000.0,338333.0
